date,geography,geography code,Household size: Total: All household spaces; measures: Value,Household size: 0 people in household; measures: Value,Household size: 1 person in household; measures: Value,Household size: 2 people in household; measures: Value,Household size: 3 people in household; measures: Value,Household size: 4 people in household; measures: Value,Household size: 5 people in household; measures: Value,Household size: 6 people in household; measures: Value,Household size: 7 people in household; measures: Value,Household size: 8 or more people in household; measures: Value
2021,Manchester 012E,E01005261,671,0,204,161,110,108,54,23,10,1
2021,Manchester 015A,E01005092,781,0,253,232,116,85,72,15,3,5
2021,Manchester 015C,E01005105,1132,0,305,313,230,158,82,31,9,4
2021,Manchester 015D,E01005106,903,0,263,242,160,130,62,28,14,4
2021,Manchester 015E,E01005107,742,0,240,156,136,106,66,28,7,3
2021,Manchester 015F,E01033668,595,0,259,214,61,37,14,8,0,2
2021,Manchester 015G,E01033669,647,0,268,179,83,67,30,12,5,3
2021,Manchester 017D,E01005189,799,0,357,209,106,78,32,10,4,3
2021,Manchester 017E,E01005190,944,0,288,205,195,152,60,28,13,3
2021,Manchester 017G,E01034111,555,0,137,153,90,82,51,31,3,8
2021,Manchester 017H,E01034112,733,0,233,197,130,85,54,21,8,5
2021,Manchester 017I,E01034113,567,0,157,147,117,75,47,15,6,3
2021,Manchester 017J,E01034114,730,0,232,186,126,106,46,15,5,14
2021,Manchester 018A,E01005061,659,0,210,141,108,95,53,28,15,9
2021,Manchester 018C,E01005063,764,0,245,167,105,121,67,37,10,12
2021,Manchester 018D,E01005065,803,0,260,212,130,111,46,30,9,5
2021,Manchester 018E,E01005066,505,0,260,108,55,45,16,12,7,2
2021,Manchester 018F,E01034115,424,0,131,101,65,59,44,12,7,5
2021,Manchester 018G,E01034116,416,0,108,111,84,72,26,5,6,4
2021,Manchester 019A,E01005208,1100,0,378,399,178,88,37,16,2,2
2021,Manchester 019C,E01005210,447,0,221,108,38,34,19,17,5,5
2021,Manchester 019D,E01005214,984,0,296,319,170,117,39,26,7,10
2021,Manchester 019E,E01034117,473,0,188,181,44,33,11,5,9,2
2021,Manchester 019F,E01034118,454,0,226,93,59,37,16,13,7,3
2021,Manchester 020A,E01005067,806,0,287,183,122,96,64,37,9,8
2021,Manchester 020B,E01005186,1053,0,308,251,201,172,74,32,10,5
2021,Manchester 020C,E01005232,704,0,245,141,99,97,59,30,23,10
2021,Manchester 020D,E01005235,717,0,211,171,87,106,67,49,16,10
2021,Manchester 020E,E01005239,634,0,213,127,87,70,71,30,17,19
2021,Manchester 021A,E01005187,837,0,214,211,189,118,71,26,3,5
2021,Manchester 021B,E01005188,730,0,184,197,163,104,60,16,6,0
2021,Manchester 021C,E01005191,793,0,280,230,125,98,34,21,4,1
2021,Manchester 021D,E01005192,681,0,221,177,121,97,44,12,5,4
2021,Manchester 021E,E01005193,804,0,310,237,116,90,30,17,3,1
2021,Manchester 022B,E01005230,762,0,296,155,99,79,66,32,17,18
2021,Manchester 022C,E01005231,698,0,268,158,125,83,40,14,7,3
2021,Manchester 022D,E01005236,698,0,197,101,97,113,94,51,21,24
2021,Manchester 022E,E01005237,527,0,111,81,56,81,69,47,54,28
2021,Manchester 022H,E01034119,768,0,272,188,110,79,57,40,11,11
2021,Manchester 023A,E01005195,876,0,238,209,151,144,81,28,18,7
2021,Manchester 023C,E01005197,709,0,285,154,100,72,55,33,5,5
2021,Manchester 023D,E01005198,710,0,226,128,103,104,82,42,17,8
2021,Manchester 023E,E01005201,791,0,214,224,130,101,68,39,11,4
2021,Manchester 023F,E01034120,597,0,175,103,101,94,61,33,16,14
2021,Manchester 023G,E01034121,449,0,83,84,105,80,65,20,8,4
2021,Manchester 024B,E01005243,1143,0,417,299,159,104,73,50,23,18
2021,Manchester 024C,E01005245,960,0,303,215,146,96,86,46,34,34
2021,Manchester 024D,E01005246,759,0,199,131,108,108,73,73,26,41
2021,Manchester 024E,E01034122,627,0,156,166,98,88,46,33,26,14
2021,Manchester 024F,E01034123,634,0,240,123,84,73,46,28,22,18
2021,Manchester 025C,E01005244,814,0,226,171,107,138,74,70,16,12
2021,Manchester 025D,E01005285,511,0,176,99,60,63,38,27,23,25
2021,Manchester 025E,E01005288,677,0,206,138,159,78,49,30,13,4
2021,Manchester 025F,E01034124,557,0,155,135,104,75,43,22,11,12
2021,Manchester 025G,E01034125,550,0,125,156,97,82,52,26,10,2
2021,Manchester 025H,E01034126,605,0,139,165,131,94,47,22,5,2
2021,Manchester 025I,E01034127,590,0,196,174,125,57,24,11,1,2
2021,Manchester 026A,E01005280,537,0,89,76,70,76,86,77,35,28
2021,Manchester 026B,E01005281,528,0,283,165,34,10,18,6,4,8
2021,Manchester 026C,E01005284,654,0,269,190,77,67,31,7,4,9
2021,Manchester 026D,E01005286,765,0,233,183,120,98,46,36,38,11
2021,Manchester 026E,E01005287,654,0,164,100,74,84,86,83,37,26
2021,Manchester 028A,E01005297,948,0,344,249,139,101,50,35,16,14
2021,Manchester 028B,E01005298,623,0,158,162,114,85,44,29,14,17
2021,Manchester 028C,E01005302,1005,0,457,279,133,77,39,11,5,4
2021,Manchester 028E,E01033680,674,0,346,196,64,39,19,6,1,3
2021,Manchester 028F,E01033686,647,0,332,137,78,59,18,15,5,3
2021,Manchester 029A,E01005150,842,0,390,277,71,59,25,12,2,6
2021,Manchester 029B,E01005151,701,0,338,201,56,65,29,5,2,5
2021,Manchester 029C,E01005152,588,0,149,188,124,98,25,2,2,0
2021,Manchester 029D,E01005159,683,0,198,226,142,77,30,7,1,2
2021,Manchester 029E,E01005296,629,0,197,205,75,85,31,22,9,5
2021,Manchester 029F,E01005299,544,0,124,156,99,80,35,27,11,12
2021,Manchester 030A,E01005178,739,0,190,228,126,81,57,34,14,9
2021,Manchester 030B,E01005179,916,0,402,237,83,87,48,28,11,20
2021,Manchester 030C,E01005180,762,0,264,196,102,110,54,21,8,7
2021,Manchester 030D,E01005181,690,0,199,157,90,82,72,44,24,22
2021,Manchester 030E,E01005182,473,0,98,98,97,66,45,30,20,19
2021,Manchester 030F,E01005183,646,0,189,163,108,86,38,37,16,9
2021,Manchester 031A,E01005219,924,0,363,233,132,102,42,29,7,16
2021,Manchester 031B,E01005220,743,0,203,212,91,97,60,46,28,6
2021,Manchester 031C,E01005221,864,0,226,219,141,112,78,49,21,18
2021,Manchester 031D,E01005222,910,0,348,255,116,87,57,30,10,7
2021,Manchester 032A,E01005184,776,0,206,180,135,103,78,49,12,13
2021,Manchester 032B,E01005185,509,0,109,100,67,71,53,60,42,7
2021,Manchester 032C,E01005271,620,0,209,145,52,69,57,44,22,22
2021,Manchester 032F,E01034128,888,0,137,182,170,149,121,69,35,25
2021,Manchester 033A,E01005154,656,0,229,226,96,76,23,3,3,0
2021,Manchester 033B,E01005156,624,0,163,222,111,103,15,7,3,0
2021,Manchester 033C,E01005158,697,0,283,205,100,74,24,3,4,4
2021,Manchester 033D,E01005300,479,0,81,103,108,82,61,26,10,8
2021,Manchester 033E,E01005301,589,0,201,168,78,73,31,20,10,8
2021,Manchester 034A,E01005118,479,0,101,132,73,70,45,34,17,7
2021,Manchester 034B,E01005120,664,0,162,178,115,103,50,31,15,10
2021,Manchester 034C,E01005215,726,0,180,195,132,101,66,33,14,5
2021,Manchester 034D,E01005216,608,0,155,228,95,73,23,17,9,8
2021,Manchester 034E,E01005217,698,0,176,182,93,115,76,33,9,14
2021,Manchester 034F,E01005218,630,0,215,142,95,85,45,22,19,7
2021,Manchester 035A,E01005270,686,0,192,200,134,80,48,18,8,6
2021,Manchester 035B,E01005272,814,0,283,229,123,92,50,26,4,7
2021,Manchester 035C,E01005273,593,0,181,154,80,81,35,25,19,18
2021,Manchester 035D,E01005278,536,0,85,110,84,125,63,39,9,21
2021,Manchester 035E,E01005279,817,0,214,242,139,109,60,35,7,11
2021,Manchester 036A,E01005305,586,0,108,186,101,102,48,30,5,6
2021,Manchester 036B,E01005309,950,0,390,321,76,39,41,28,26,29
2021,Manchester 036C,E01005310,586,0,100,105,115,121,60,56,17,12
2021,Manchester 036D,E01005311,660,0,179,189,102,89,45,28,19,9
2021,Manchester 036E,E01005312,644,0,240,118,61,61,55,41,25,43
2021,Manchester 037A,E01005082,750,0,245,230,125,90,35,11,9,5
2021,Manchester 037B,E01005153,783,0,309,299,93,56,20,5,1,0
2021,Manchester 037C,E01005155,669,0,223,250,90,85,19,2,0,0
2021,Manchester 037D,E01005157,598,0,131,199,115,123,22,5,1,2
2021,Manchester 038A,E01005274,697,0,199,209,139,83,31,24,10,2
2021,Manchester 038B,E01005275,805,0,339,268,71,52,30,12,9,24
2021,Manchester 038C,E01005276,615,0,211,228,65,57,22,21,7,4
2021,Manchester 038D,E01005277,781,0,279,287,98,90,20,3,2,2
2021,Manchester 039A,E01005076,739,0,349,273,53,44,12,1,6,1
2021,Manchester 039C,E01005081,771,0,301,192,109,102,33,15,14,5
2021,Manchester 039D,E01005083,955,0,444,331,64,75,26,8,2,5
2021,Manchester 039E,E01033670,780,0,315,336,73,44,9,2,1,0
2021,Manchester 039F,E01033671,826,0,269,341,123,77,14,2,0,0
2021,Manchester 040A,E01005125,612,0,183,154,122,91,39,12,10,1
2021,Manchester 040B,E01005304,665,0,214,174,96,70,33,24,22,32
2021,Manchester 040C,E01005306,724,0,246,255,96,95,27,4,1,0
2021,Manchester 040D,E01005307,712,0,199,217,133,90,46,16,8,3
2021,Manchester 040E,E01005308,617,0,143,179,114,114,37,19,5,6
2021,Manchester 041A,E01005119,670,0,203,183,111,83,51,21,14,4
2021,Manchester 041B,E01005121,605,0,156,155,117,78,56,21,19,3
2021,Manchester 041C,E01005122,648,0,162,142,119,104,67,36,6,12
2021,Manchester 041D,E01005123,609,0,126,147,143,107,47,21,15,3
2021,Manchester 041E,E01005124,672,0,158,184,138,97,56,30,4,5
2021,Manchester 042A,E01005077,626,0,189,154,109,94,39,30,7,4
2021,Manchester 042B,E01005078,835,0,426,310,51,31,9,6,2,0
2021,Manchester 042C,E01005079,638,0,177,201,126,82,30,13,3,6
2021,Manchester 042D,E01005084,858,0,249,302,150,101,42,9,4,1
2021,Manchester 043A,E01005172,794,0,371,257,72,69,20,3,1,1
2021,Manchester 043B,E01005173,720,0,231,262,101,98,23,3,1,1
2021,Manchester 043C,E01005174,619,0,175,174,95,135,34,4,2,0
2021,Manchester 043D,E01005175,684,0,211,234,95,107,28,5,4,0
2021,Manchester 043E,E01005176,896,0,337,399,104,44,8,2,2,0
2021,Manchester 043F,E01005177,619,0,227,219,77,74,21,1,0,0
2021,Manchester 044A,E01005115,783,0,244,227,138,110,47,12,4,1
2021,Manchester 044B,E01005262,856,0,342,266,127,89,21,9,2,0
2021,Manchester 044C,E01005264,617,0,176,164,130,97,21,16,10,3
2021,Manchester 044D,E01005265,695,0,195,205,130,108,36,16,5,0
2021,Manchester 044E,E01005266,833,0,232,246,183,122,35,8,5,2
2021,Manchester 045A,E01005126,803,0,242,260,112,93,58,29,5,4
2021,Manchester 045B,E01005168,522,0,118,146,109,108,28,7,5,1
2021,Manchester 045C,E01005169,596,0,171,228,86,81,24,4,1,1
2021,Manchester 045D,E01005170,579,0,117,207,116,80,40,16,2,1
2021,Manchester 045E,E01005171,700,0,187,257,92,94,46,18,5,1
2021,Manchester 046A,E01005263,802,0,356,191,108,94,39,8,4,2
2021,Manchester 046B,E01005267,652,0,179,236,117,92,18,8,2,0
2021,Manchester 046C,E01005268,1072,0,429,365,139,104,25,8,2,0
2021,Manchester 046D,E01005269,616,0,170,200,97,94,35,12,4,4
2021,Manchester 047A,E01005069,656,0,219,235,108,65,24,3,2,0
2021,Manchester 047B,E01005111,606,0,173,193,118,87,23,11,0,1
2021,Manchester 047C,E01005113,815,0,355,195,168,65,22,6,3,1
2021,Manchester 047D,E01005114,815,0,303,286,104,78,32,6,5,1
2021,Manchester 047E,E01005116,993,0,372,323,169,98,21,6,1,3
2021,Manchester 048A,E01005071,734,0,247,202,138,91,36,15,4,1
2021,Manchester 048B,E01005072,859,0,376,229,127,85,33,5,3,1
2021,Manchester 048C,E01005073,611,0,149,206,117,95,30,9,4,1
2021,Manchester 048D,E01005112,676,0,185,191,131,109,43,10,5,2
2021,Manchester 048E,E01005117,974,0,388,205,139,136,68,15,4,19
2021,Manchester 049A,E01005085,601,0,140,155,121,107,46,21,7,4
2021,Manchester 049B,E01005086,701,0,171,171,154,126,49,27,3,0
2021,Manchester 049C,E01005089,697,0,175,167,156,100,64,28,5,2
2021,Manchester 049D,E01005289,780,0,336,189,109,101,35,7,3,0
2021,Manchester 049E,E01005295,1142,0,382,392,194,115,42,15,2,0
2021,Manchester 050A,E01005087,802,0,156,215,181,143,69,21,9,8
2021,Manchester 050B,E01005088,725,0,181,202,145,116,53,17,8,3
2021,Manchester 050C,E01005090,858,0,353,232,121,99,33,14,1,5
2021,Manchester 050D,E01005091,874,0,206,208,221,143,67,20,8,1
2021,Manchester 050E,E01005291,680,0,293,161,109,65,37,13,2,0
2021,Manchester 051A,E01005068,721,0,237,206,140,94,29,10,3,2
2021,Manchester 051B,E01005070,802,0,311,205,135,96,29,18,4,4
2021,Manchester 051C,E01005074,647,0,185,177,141,93,28,14,6,3
2021,Manchester 051D,E01005075,675,0,239,201,116,65,40,11,3,0
2021,Manchester 051E,E01005319,897,0,225,272,192,118,56,24,5,5
2021,Manchester 052A,E01005290,686,0,221,174,137,87,46,13,5,3
2021,Manchester 052B,E01005292,666,0,237,191,122,72,34,8,2,0
2021,Manchester 052C,E01005293,514,0,146,182,108,58,14,4,2,0
2021,Manchester 052D,E01005294,636,0,169,205,116,81,44,12,4,5
2021,Manchester 052E,E01005317,922,0,326,310,146,83,38,15,2,2
2021,Manchester 053A,E01005313,603,0,161,181,131,78,34,10,6,2
2021,Manchester 053B,E01005314,636,0,157,164,151,99,41,17,4,3
2021,Manchester 053C,E01005315,816,0,320,248,124,84,28,7,5,0
2021,Manchester 053D,E01005316,687,0,220,204,115,105,33,5,4,1
2021,Manchester 053E,E01005318,784,0,214,240,166,111,38,12,2,1
2021,Manchester 054A,E01005130,732,0,342,215,92,57,14,8,1,3
2021,Manchester 054B,E01033651,956,0,362,484,90,15,5,0,0,0
2021,Manchester 054C,E01033658,711,0,363,307,34,4,2,0,0,1
2021,Manchester 054D,E01033664,1076,0,500,468,84,16,6,2,0,0
2021,Manchester 054E,E01033667,880,0,389,440,39,10,1,1,0,0
2021,Manchester 055A,E01005128,695,0,365,298,25,6,0,0,1,0
2021,Manchester 055B,E01033653,1147,0,597,466,67,16,1,0,0,0
2021,Manchester 055C,E01033654,563,0,263,263,33,3,0,1,0,0
2021,Manchester 055E,E01033661,1201,0,532,570,84,12,3,0,0,0
2021,Manchester 055F,E01034129,637,0,255,340,29,9,1,2,1,0
2021,Manchester 055G,E01034130,782,0,248,464,65,5,0,0,0,0
2021,Manchester 056A,E01005143,793,0,162,107,95,126,142,74,44,43
2021,Manchester 056B,E01033655,745,0,288,412,34,8,3,0,0,0
2021,Manchester 056C,E01033665,916,0,436,400,49,18,11,2,0,0
2021,Manchester 056D,E01033676,732,0,258,144,119,92,68,29,10,12
2021,Manchester 057A,E01005212,761,0,324,243,108,52,23,6,3,2
2021,Manchester 057B,E01033656,484,0,163,281,37,3,0,0,0,0
2021,Manchester 057C,E01033662,967,0,498,393,68,7,0,1,0,0
2021,Manchester 058A,E01005142,703,0,199,122,93,84,94,60,26,25
2021,Manchester 058B,E01005147,898,0,240,171,148,135,94,51,44,15
2021,Manchester 058C,E01033674,665,0,243,260,68,51,19,16,5,3
2021,Manchester 058D,E01033675,771,0,184,184,151,125,79,34,11,3
2021,Manchester 059A,E01005213,1163,0,501,351,159,84,48,12,4,4
2021,Manchester 059B,E01033660,862,0,329,494,32,6,1,0,0,0
2021,Manchester 059C,E01033672,921,0,420,333,97,46,14,5,5,1
2021,Manchester 059D,E01033673,859,0,335,466,52,4,2,0,0,0
2021,Manchester 060A,E01033677,610,0,285,268,46,6,2,1,1,1
2021,Manchester 060B,E01033681,850,0,415,395,35,5,0,0,0,0
2021,Manchester 060C,E01033682,751,0,337,368,36,9,1,0,0,0
2021,Manchester 060E,E01034131,649,0,311,302,34,2,0,0,0,0
2021,Manchester 060F,E01034132,959,0,437,419,93,10,0,0,0,0
2021,Manchester 061A,E01005129,836,0,337,250,102,79,38,16,10,4
2021,Manchester 061B,E01005132,841,0,242,253,146,102,63,28,4,3
2021,Manchester 061C,E01034133,882,0,342,316,111,57,32,9,14,1
2021,Manchester 061D,E01034134,672,0,216,395,51,8,2,0,0,0
2021,Manchester 062D,E01033684,1023,0,311,629,71,10,1,1,0,0
2021,Manchester 062B,E01033688,703,0,266,188,97,75,50,15,9,3
2021,Manchester 062A,E01034135,641,0,289,273,44,29,4,2,0,0
2021,Manchester 062C,E01034136,606,0,274,277,42,10,3,0,0,0
2021,Manchester 063B,E01005233,786,0,121,120,138,158,116,55,37,41
2021,Manchester 063A,E01005234,649,0,154,107,77,99,83,60,32,37
2021,Manchester 063D,E01005238,575,0,88,99,61,88,106,66,36,31
2021,Manchester 063C,E01034137,497,0,78,107,76,88,74,38,24,12
2021,Manchester 064C,E01005199,904,0,271,227,132,112,74,58,20,10
2021,Manchester 064A,E01005200,960,0,305,252,169,109,72,36,11,6
2021,Manchester 064B,E01034138,456,0,121,106,68,47,61,29,14,10
2021,Oldham 001A,E01005357,615,0,168,244,83,87,26,4,3,0
2021,Oldham 001B,E01005358,716,0,269,196,138,81,23,6,1,2
2021,Oldham 001C,E01005359,757,0,268,310,88,62,23,3,3,0
2021,Oldham 001D,E01005360,640,0,219,242,88,57,23,10,0,1
2021,Oldham 002A,E01005441,749,0,311,233,111,75,12,6,0,1
2021,Oldham 002B,E01005442,578,0,141,237,108,76,13,2,1,0
2021,Oldham 002C,E01005444,660,0,247,221,107,52,19,10,1,3
2021,Oldham 002D,E01005445,666,0,251,187,138,62,21,3,4,0
2021,Oldham 003A,E01005361,739,0,210,293,111,84,34,4,2,1
2021,Oldham 003B,E01005443,539,0,106,235,102,74,15,6,0,1
2021,Oldham 003C,E01005446,595,0,149,220,119,78,20,8,1,0
2021,Oldham 003D,E01005447,719,0,304,208,98,66,28,11,4,0
2021,Oldham 004A,E01005390,609,0,173,237,106,73,17,2,1,0
2021,Oldham 004B,E01005394,644,0,196,236,100,83,24,5,0,0
2021,Oldham 004C,E01005395,624,0,176,235,108,82,14,4,3,2
2021,Oldham 004D,E01005396,573,0,135,215,92,90,31,5,2,3
2021,Oldham 005A,E01005355,622,0,189,198,128,73,26,5,1,2
2021,Oldham 005B,E01005356,501,0,97,193,114,67,24,4,1,1
2021,Oldham 005C,E01005399,711,0,225,259,112,78,28,8,0,1
2021,Oldham 005D,E01005403,692,0,174,220,141,116,31,4,2,4
2021,Oldham 006A,E01005410,620,0,131,253,119,94,19,3,0,1
2021,Oldham 006B,E01005411,737,0,281,240,93,96,20,6,0,1
2021,Oldham 006C,E01005414,561,0,138,218,97,85,14,8,0,1
2021,Oldham 006D,E01005415,512,0,174,181,81,58,14,2,0,2
2021,Oldham 007C,E01005452,538,0,140,204,96,67,23,6,2,0
2021,Oldham 007D,E01005453,636,0,149,220,142,95,26,3,0,1
2021,Oldham 007E,E01032558,657,0,155,192,140,107,47,11,4,1
2021,Oldham 007F,E01032559,1007,0,207,311,234,171,61,18,4,1
2021,Oldham 008A,E01005391,654,0,175,228,130,87,26,3,4,1
2021,Oldham 008B,E01005392,806,0,355,248,111,65,20,5,2,0
2021,Oldham 008C,E01005393,531,0,153,203,89,63,21,1,0,1
2021,Oldham 008D,E01005401,681,0,187,257,121,74,29,11,2,0
2021,Oldham 009A,E01005397,611,0,208,207,115,55,20,5,0,1
2021,Oldham 009B,E01005398,674,0,225,231,121,65,22,8,1,1
2021,Oldham 009C,E01005400,795,0,364,259,82,60,20,10,0,0
2021,Oldham 009D,E01005402,662,0,225,180,129,67,29,11,17,4
2021,Oldham 010A,E01005335,543,0,134,207,103,73,19,5,1,1
2021,Oldham 010B,E01005337,788,0,188,157,120,121,98,60,20,24
2021,Oldham 010C,E01005339,603,0,126,227,125,98,20,4,3,0
2021,Oldham 010D,E01005340,626,0,220,141,106,81,39,23,10,6
2021,Oldham 011A,E01005421,774,0,251,253,148,86,24,6,3,3
2021,Oldham 011B,E01005422,523,0,86,141,136,79,50,20,8,3
2021,Oldham 011E,E01032920,1061,0,322,308,204,145,50,25,2,5
2021,Oldham 012A,E01005448,741,0,335,194,87,62,27,12,9,15
2021,Oldham 012B,E01005449,677,0,252,210,99,76,19,10,3,8
2021,Oldham 012C,E01005454,571,0,146,217,103,70,26,5,4,0
2021,Oldham 012D,E01005455,607,0,156,209,131,87,20,2,2,0
2021,Oldham 012E,E01005456,758,0,308,209,134,64,24,10,0,9
2021,Oldham 013A,E01005407,750,0,200,293,123,113,21,0,0,0
2021,Oldham 013B,E01005412,792,0,265,309,111,82,24,0,1,0
2021,Oldham 013C,E01005416,671,0,208,249,102,87,18,5,1,1
2021,Oldham 013D,E01005417,641,0,158,262,89,106,19,5,0,2
2021,Oldham 014A,E01005348,745,0,249,136,106,93,42,31,24,64
2021,Oldham 014B,E01005350,1063,0,580,191,90,63,52,44,19,24
2021,Oldham 014C,E01005432,688,0,232,156,117,85,64,19,9,6
2021,Oldham 014D,E01005433,937,0,370,188,118,112,65,43,20,21
2021,Oldham 015A,E01005329,630,0,155,248,114,74,27,9,3,0
2021,Oldham 015B,E01005330,692,0,147,242,161,107,22,11,0,2
2021,Oldham 015C,E01005333,500,0,112,195,86,82,13,7,2,3
2021,Oldham 015D,E01005336,630,0,159,236,102,94,27,10,0,2
2021,Oldham 016A,E01005349,590,0,68,65,80,120,95,80,43,39
2021,Oldham 016B,E01005351,477,0,72,54,56,70,84,62,37,42
2021,Oldham 016C,E01005352,467,0,140,88,45,63,51,43,22,15
2021,Oldham 016D,E01005353,408,0,91,59,53,67,53,33,27,25
2021,Oldham 016E,E01005354,575,0,129,130,102,75,70,36,25,8
2021,Oldham 017A,E01005327,780,0,254,220,132,105,41,20,5,3
2021,Oldham 017B,E01005328,747,0,337,165,72,69,40,39,18,7
2021,Oldham 017C,E01005331,656,0,161,214,114,90,48,16,10,3
2021,Oldham 017D,E01005334,553,0,119,168,129,108,21,6,1,1
2021,Oldham 017E,E01005338,761,0,283,210,83,55,61,39,20,10
2021,Oldham 018A,E01005387,640,0,179,235,124,78,21,0,1,2
2021,Oldham 018B,E01005388,585,0,179,209,101,70,22,3,0,1
2021,Oldham 018C,E01005389,783,0,291,258,103,84,32,10,0,5
2021,Oldham 018D,E01005418,599,0,160,218,106,88,19,6,1,1
2021,Oldham 019A,E01005428,528,0,93,78,61,62,67,60,44,63
2021,Oldham 019B,E01005431,697,0,194,218,112,82,47,30,5,9
2021,Oldham 019C,E01005450,669,0,136,186,85,79,104,41,23,15
2021,Oldham 019D,E01005451,493,0,105,143,64,74,42,29,24,12
2021,Oldham 020C,E01005408,892,0,280,305,154,119,30,1,1,2
2021,Oldham 020D,E01005409,659,0,175,244,103,104,28,1,3,1
2021,Oldham 020E,E01032922,1068,0,324,388,163,155,31,7,0,0
2021,Oldham 021A,E01005406,588,0,132,237,99,99,13,8,0,0
2021,Oldham 021B,E01005413,643,0,133,255,118,108,19,7,1,2
2021,Oldham 021C,E01005419,652,0,197,251,94,88,19,2,1,0
2021,Oldham 021D,E01005420,747,0,277,252,105,85,14,7,4,3
2021,Oldham 022A,E01005321,623,0,168,102,71,63,71,36,24,88
2021,Oldham 022B,E01005326,555,0,61,52,47,53,102,78,83,79
2021,Oldham 022C,E01005427,508,0,64,55,61,95,84,67,42,40
2021,Oldham 022D,E01005429,464,0,69,72,41,67,93,58,33,31
2021,Oldham 022E,E01005430,722,0,130,116,83,124,106,75,45,43
2021,Oldham 024A,E01005320,649,0,131,104,94,96,87,50,25,62
2021,Oldham 024B,E01005434,791,0,302,171,90,77,53,60,18,20
2021,Oldham 024C,E01005437,544,0,68,99,88,96,96,56,22,19
2021,Oldham 024D,E01005459,480,0,112,78,44,63,67,65,34,17
2021,Oldham 026A,E01005383,706,0,170,169,109,107,68,43,21,19
2021,Oldham 026D,E01005386,644,0,206,198,99,93,25,17,4,2
2021,Oldham 026E,E01032556,669,0,196,249,122,78,16,7,1,0
2021,Oldham 026F,E01032557,764,0,270,198,136,99,41,16,3,1
2021,Oldham 027A,E01005342,727,0,334,191,82,49,26,18,24,3
2021,Oldham 027B,E01005343,542,0,134,163,105,92,26,15,6,1
2021,Oldham 027C,E01005344,778,0,260,204,151,70,54,32,6,1
2021,Oldham 027D,E01005381,758,0,280,174,105,84,62,27,14,12
2021,Oldham 028A,E01005332,987,0,367,282,144,100,59,21,10,4
2021,Oldham 028B,E01005341,591,0,179,182,118,71,24,12,4,1
2021,Oldham 028C,E01005345,620,0,159,225,103,93,28,6,4,2
2021,Oldham 028D,E01005346,598,0,186,203,110,74,13,9,1,2
2021,Oldham 028E,E01005347,541,0,164,166,94,79,21,12,5,0
2021,Oldham 029A,E01005322,534,0,125,141,116,72,43,27,8,2
2021,Oldham 029B,E01005323,620,0,188,185,122,65,27,15,15,3
2021,Oldham 029C,E01005324,691,0,211,225,122,86,32,14,1,0
2021,Oldham 029D,E01005325,514,0,140,123,72,77,54,27,13,8
2021,Oldham 029E,E01005438,1002,0,256,262,191,127,89,40,13,24
2021,Oldham 030A,E01005377,633,0,168,155,118,104,50,24,8,6
2021,Oldham 030B,E01005379,479,0,118,135,85,92,35,11,2,1
2021,Oldham 030C,E01005380,520,0,94,143,120,96,40,21,3,3
2021,Oldham 030D,E01005382,651,0,226,173,110,63,32,41,5,1
2021,Oldham 030E,E01005439,652,0,174,245,105,68,34,16,7,3
2021,Oldham 031A,E01005362,594,0,180,196,121,75,18,4,0,0
2021,Oldham 031B,E01005364,689,0,193,252,136,86,15,6,0,1
2021,Oldham 031C,E01005368,759,0,319,243,113,58,19,6,1,0
2021,Oldham 031D,E01005376,573,0,180,159,98,74,29,24,5,4
2021,Oldham 031E,E01005378,661,0,202,219,123,71,30,9,6,1
2021,Oldham 032A,E01005363,840,0,330,268,126,83,16,13,1,3
2021,Oldham 032B,E01005369,828,0,238,300,166,75,33,11,5,0
2021,Oldham 032C,E01005370,794,0,356,236,114,51,26,6,3,2
2021,Oldham 032D,E01005371,602,0,194,179,101,83,25,13,6,1
2021,Oldham 033A,E01005365,615,0,180,229,111,73,18,4,0,0
2021,Oldham 033B,E01005366,751,0,295,259,109,63,17,4,2,2
2021,Oldham 033C,E01005367,570,0,128,201,111,101,22,4,3,0
2021,Oldham 033D,E01005440,648,0,221,203,121,70,23,5,5,0
2021,Oldham 034A,E01005372,536,0,150,170,124,56,23,12,1,0
2021,Oldham 034B,E01005373,508,0,153,166,94,66,18,9,2,0
2021,Oldham 034C,E01005374,618,0,156,224,121,84,20,10,1,2
2021,Oldham 034D,E01005375,646,0,180,237,110,93,22,3,0,1
2021,Oldham 036C,E01005460,820,0,196,171,112,113,111,54,31,32
2021,Oldham 036D,E01005463,512,0,109,93,101,77,63,43,13,13
2021,Oldham 036A,E01034232,434,0,103,60,48,80,55,38,20,30
2021,Oldham 036B,E01034233,430,0,100,72,54,57,68,27,10,42
2021,Oldham 037B,E01005435,495,0,56,74,72,84,83,74,24,28
2021,Oldham 037D,E01005436,521,0,91,123,87,63,60,55,26,16
2021,Oldham 037A,E01005461,578,0,85,88,79,82,92,61,35,56
2021,Oldham 037C,E01005462,628,0,140,131,83,82,86,44,27,35
2021,Rochdale 001A,E01005518,673,0,180,254,120,84,19,14,2,0
2021,Rochdale 001B,E01005520,803,0,271,305,113,93,19,1,1,0
2021,Rochdale 001C,E01005522,770,0,362,234,100,47,18,7,2,0
2021,Rochdale 001D,E01005523,806,0,259,274,137,100,24,10,0,2
2021,Rochdale 002A,E01005519,621,0,134,221,130,99,26,9,0,2
