date,geography,geography code,Ethnic group: Total: All usual residents,"Ethnic group: Asian, Asian British or Asian Welsh","Ethnic group: Asian, Asian British or Asian Welsh: Bangladeshi","Ethnic group: Asian, Asian British or Asian Welsh: Chinese","Ethnic group: Asian, Asian British or Asian Welsh: Indian","Ethnic group: Asian, Asian British or Asian Welsh: Pakistani","Ethnic group: Asian, Asian British or Asian Welsh: Other Asian","Ethnic group: Black, Black British, Black Welsh, Caribbean or African","Ethnic group: Black, Black British, Black Welsh, Caribbean or African: African","Ethnic group: Black, Black British, Black Welsh, Caribbean or African: Caribbean","Ethnic group: Black, Black British, Black Welsh, Caribbean or African: Other Black",Ethnic group: Mixed or Multiple ethnic groups,Ethnic group: Mixed or Multiple ethnic groups: White and Asian,Ethnic group: Mixed or Multiple ethnic groups: White and Black African,Ethnic group: Mixed or Multiple ethnic groups: White and Black Caribbean,Ethnic group: Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Ethnic group: White,"Ethnic group: White: English, Welsh, Scottish, Northern Irish or British",Ethnic group: White: Irish,Ethnic group: White: Gypsy or Irish Traveller,Ethnic group: White: Roma,Ethnic group: White: Other White,Ethnic group: Other ethnic group,Ethnic group: Other ethnic group: Arab,Ethnic group: Other ethnic group: Any other ethnic group
2021,Sandwell 010C,E01009995,1622,235,33,0,153,35,14,130,26,87,17,41,6,0,32,3,1185,1116,2,0,10,57,31,1,30
2021,Sandwell 010D,E01009996,1644,215,19,1,142,41,12,140,27,87,26,78,15,3,50,10,1181,1074,3,1,4,99,30,2,28
2021,Sandwell 010E,E01009997,1799,425,31,0,314,28,52,217,71,121,25,60,5,3,46,6,1021,932,2,0,1,86,76,5,71
2021,Sandwell 010F,E01009998,2165,496,28,2,410,18,38,230,65,124,41,127,20,7,89,11,1237,1106,12,0,0,119,75,1,74
2021,Sandwell 033E,E01009999,1459,201,8,3,108,57,25,134,48,59,27,69,7,11,47,4,998,896,1,4,2,95,57,26,31
2021,Sandwell 030A,E01010000,1822,375,21,7,267,53,27,182,92,79,11,87,17,7,47,16,1134,1077,17,0,2,38,44,11,33
2021,Sandwell 037A,E01010001,1932,235,5,7,143,53,27,155,52,71,32,97,22,4,64,7,1386,1316,5,0,1,64,59,5,54
2021,Sandwell 030B,E01010002,2197,462,14,15,298,84,51,227,90,99,38,118,25,2,77,14,1285,1174,9,0,7,95,105,34,71
2021,Sandwell 030C,E01010003,1530,339,10,4,167,122,36,108,44,53,11,82,22,5,43,12,957,882,5,0,0,70,44,3,41
2021,Sandwell 027D,E01010004,1870,270,2,22,140,64,42,170,69,60,41,115,12,10,64,29,1265,1184,10,1,0,70,50,9,41
2021,Sandwell 030D,E01010005,1642,568,15,9,337,171,36,193,70,89,34,78,24,12,39,3,736,678,4,0,0,54,67,3,64
2021,Sandwell 030E,E01010006,1727,373,7,6,253,68,39,111,41,45,25,69,19,5,34,11,1076,1017,6,0,1,52,98,1,97
2021,Sandwell 012A,E01010007,1371,396,13,12,301,22,48,251,63,161,27,91,29,4,42,16,547,472,5,0,0,70,86,1,85
2021,Sandwell 011A,E01010008,1643,476,55,7,277,88,49,213,45,138,30,91,26,5,40,20,820,733,34,1,5,47,43,1,42
2021,Sandwell 012B,E01010009,1451,416,51,0,239,44,82,196,41,117,38,81,14,3,47,17,699,644,8,0,1,46,59,9,50
2021,Sandwell 011B,E01010010,1483,312,62,2,182,22,44,350,120,192,38,106,18,13,48,27,649,572,14,0,3,60,66,9,57
2021,Sandwell 011C,E01010011,1752,423,34,6,263,76,44,212,106,88,18,78,26,0,38,14,971,890,27,0,2,52,68,3,65
2021,Sandwell 011D,E01010012,1438,298,23,1,232,24,18,127,30,77,20,72,19,2,30,21,896,837,32,0,0,27,45,6,39
2021,Sandwell 012C,E01010013,1341,427,23,10,218,149,27,103,26,71,6,30,7,1,8,14,749,679,12,0,0,58,32,2,30
2021,Sandwell 012D,E01010014,1655,446,23,2,328,54,39,170,24,123,23,79,13,20,27,19,901,836,10,0,5,50,59,4,55
2021,Sandwell 021A,E01010015,2032,846,32,4,588,148,74,183,58,94,31,68,11,1,45,11,807,743,3,0,2,59,128,2,126
2021,Sandwell 021B,E01010016,1839,782,2,3,157,541,79,152,74,62,16,72,17,3,29,23,740,641,1,0,3,95,93,3,90
2021,Sandwell 024A,E01010017,1976,688,17,11,280,285,95,253,78,145,30,78,22,6,36,14,864,702,3,0,5,154,93,3,90
2021,Sandwell 021C,E01010018,2442,602,5,12,454,86,45,385,143,192,50,133,23,3,79,28,1208,1064,10,5,4,125,114,2,112
2021,Sandwell 024B,E01010019,1997,1184,12,1,504,600,67,164,71,72,21,74,27,7,31,9,460,302,37,4,5,112,115,1,114
2021,Sandwell 024C,E01010020,2257,1029,20,4,405,512,88,182,55,94,33,110,20,3,61,26,793,717,1,0,2,73,143,8,135
2021,Sandwell 024D,E01010021,2029,1029,1,7,383,536,102,141,39,80,22,112,23,8,66,15,640,545,0,3,2,90,107,8,99
2021,Sandwell 037B,E01010022,1575,250,0,9,163,53,25,76,20,51,5,71,9,5,39,18,1122,1053,36,0,0,33,56,1,55
2021,Sandwell 037C,E01010023,1829,289,5,7,202,34,41,79,20,53,6,83,16,2,52,13,1329,1195,21,1,2,110,49,2,47
2021,Sandwell 036B,E01010024,1582,311,0,16,226,27,42,60,25,31,4,88,19,2,33,34,1028,948,25,0,2,53,95,10,85
2021,Sandwell 037D,E01010025,1735,226,10,3,95,81,37,130,45,70,15,109,25,3,62,19,1220,1153,17,0,0,50,50,19,31
2021,Sandwell 036C,E01010026,1846,355,13,3,244,60,35,108,33,70,5,135,40,3,66,26,1176,1086,24,0,4,62,72,7,65
2021,Sandwell 036D,E01010027,1626,367,10,7,281,30,39,86,21,56,9,89,19,3,45,22,968,850,25,1,2,90,116,28,88
2021,Sandwell 037E,E01010028,1587,166,22,10,65,47,22,149,35,86,28,105,22,10,60,13,1110,1033,15,5,4,53,57,24,33
2021,Sandwell 009C,E01010029,1650,90,0,1,58,23,8,152,47,43,62,50,14,2,25,9,1346,1244,2,5,0,95,12,6,6
2021,Sandwell 007A,E01010030,1737,103,14,0,36,35,18,148,40,83,25,74,16,4,45,9,1395,1296,20,1,4,74,17,6,11
2021,Sandwell 014B,E01010031,1543,63,0,0,51,5,7,41,11,25,5,51,7,2,38,4,1374,1294,7,1,0,72,14,0,14
2021,Sandwell 014C,E01010032,1657,143,13,7,74,17,32,169,79,38,52,77,10,8,54,5,1266,1130,5,2,0,129,2,0,2
2021,Sandwell 014D,E01010033,1649,81,0,0,42,24,15,110,46,53,11,48,4,1,40,3,1395,1288,3,5,4,95,15,3,12
2021,Sandwell 007B,E01010034,1239,86,0,0,81,5,0,11,0,9,2,25,9,3,12,1,1103,1085,4,0,0,14,14,1,13
2021,Sandwell 007C,E01010035,1331,113,6,0,94,4,9,30,14,11,5,21,9,0,6,6,1150,1135,5,0,0,10,17,2,15
2021,Sandwell 007D,E01010036,2001,179,0,0,84,77,18,216,109,87,20,87,15,3,51,18,1507,1387,5,22,0,93,12,0,12
2021,Sandwell 009D,E01010037,1335,106,2,12,68,9,15,92,27,39,26,52,7,1,41,3,1061,1018,2,0,0,41,24,10,14
2021,Sandwell 029A,E01010038,1849,96,0,9,67,9,11,99,54,35,10,84,14,2,48,20,1542,1502,2,0,0,38,28,10,18
2021,Sandwell 025A,E01010039,2153,120,5,5,42,47,21,119,66,29,24,105,21,8,55,21,1712,1597,2,0,0,113,97,11,86
2021,Sandwell 029B,E01010040,1423,98,0,6,59,29,4,47,4,34,9,32,11,4,16,1,1233,1196,7,0,1,29,13,0,13
2021,Sandwell 029C,E01010041,1743,120,21,11,37,16,35,79,34,35,10,80,17,3,51,9,1448,1414,8,0,0,26,16,1,15
2021,Sandwell 035F,E01010042,1874,305,14,0,50,224,17,45,16,23,6,54,16,4,25,9,1447,1433,3,0,0,11,23,4,19
2021,Sandwell 025B,E01010043,1402,108,5,4,61,28,10,19,1,13,5,23,1,0,18,4,1249,1214,3,0,0,32,3,0,3
2021,Sandwell 025C,E01010044,1545,133,1,1,86,17,28,106,55,22,29,60,8,6,38,8,1224,1174,9,0,0,41,22,8,14
2021,Sandwell 029D,E01010045,1696,127,1,6,49,62,9,50,16,24,10,88,10,2,67,9,1402,1350,4,4,0,44,29,6,23
2021,Sandwell 023A,E01010046,2942,1956,1191,7,381,200,177,372,190,137,45,99,24,12,51,12,396,239,4,0,2,151,119,19,100
2021,Sandwell 023B,E01010047,2150,1318,148,0,477,555,138,177,82,76,19,82,17,18,26,21,281,197,1,1,6,76,292,14,278
2021,Sandwell 023C,E01010048,1868,1283,19,0,879,232,153,179,127,42,10,51,24,6,11,10,197,106,1,0,2,88,158,0,158
2021,Sandwell 023D,E01010049,1716,1129,62,8,806,162,91,111,45,49,17,36,6,9,11,10,231,134,5,0,1,91,209,6,203
2021,Sandwell 023E,E01010050,1738,1168,34,1,738,304,91,94,31,54,9,58,10,8,22,18,213,179,1,0,3,30,205,6,199
2021,Sandwell 031D,E01010051,1422,586,25,0,347,134,80,179,88,70,21,86,25,6,38,17,488,424,5,0,0,59,83,1,82
2021,Sandwell 023F,E01010052,1481,953,581,0,172,166,34,145,44,79,22,34,4,0,19,11,309,251,3,5,0,50,40,6,34
2021,Sandwell 023G,E01010053,2270,1273,146,16,417,520,174,390,203,132,55,82,34,0,32,16,383,315,3,0,4,61,142,10,132
2021,Sandwell 028A,E01010054,2080,754,108,0,357,209,80,419,190,189,40,104,16,7,54,27,653,548,10,1,0,94,150,4,146
2021,Sandwell 028B,E01010055,2019,868,41,7,425,328,67,361,282,57,22,145,52,7,69,17,536,370,8,11,8,139,109,0,109
2021,Sandwell 028C,E01010056,1887,694,42,0,349,223,80,223,122,83,18,121,49,7,53,12,752,660,4,1,1,86,97,7,90
2021,Sandwell 028D,E01010057,2240,1209,25,25,546,516,97,336,239,74,23,54,18,10,18,8,428,301,3,5,6,113,213,25,188
2021,Sandwell 031E,E01010058,1676,423,24,1,114,201,83,183,95,64,24,110,32,16,48,14,905,810,4,0,5,86,55,11,44
2021,Sandwell 041D,E01010059,2290,1180,78,5,352,624,121,381,250,105,26,93,35,5,35,18,329,162,10,0,11,146,307,28,279
2021,Sandwell 028E,E01010060,2117,1072,3,1,344,630,94,404,274,95,35,115,20,4,68,23,392,230,2,46,9,105,134,16,118
2021,Sandwell 041B,E01010061,2043,1320,86,5,267,875,87,366,293,49,24,42,13,5,16,8,184,100,5,0,12,67,131,12,119
2021,Sandwell 040A,E01010062,2279,937,48,65,510,153,161,579,189,330,60,128,32,10,60,26,439,318,13,7,2,99,196,28,168
2021,Sandwell 040D,E01010064,2171,958,36,12,480,261,169,546,293,198,55,76,14,8,34,20,474,302,1,5,5,161,117,11,106
2021,Sandwell 015A,E01010066,1708,585,310,2,75,177,21,72,27,40,5,63,9,7,39,8,886,828,8,0,0,50,102,87,15
2021,Sandwell 015B,E01010067,1761,742,206,0,138,351,47,97,41,43,13,43,12,8,21,2,844,662,4,9,0,169,35,6,29
2021,Sandwell 015C,E01010068,1867,261,26,3,153,70,9,173,101,61,11,81,35,5,30,11,1335,1290,0,0,0,45,17,0,17
2021,Sandwell 016E,E01010069,2648,1402,58,0,755,489,100,291,178,91,22,74,16,1,41,16,691,580,1,1,2,107,190,14,176
2021,Sandwell 015D,E01010070,1773,229,24,1,103,85,16,113,45,40,28,34,5,0,19,10,1370,1286,2,0,0,82,27,0,27
2021,Sandwell 016F,E01010071,1765,593,86,0,206,263,38,136,44,68,24,79,12,3,48,16,887,798,3,0,0,86,70,7,63
2021,Sandwell 021D,E01010072,2354,641,19,0,269,312,41,220,73,131,16,117,31,12,57,17,1301,1049,12,0,4,236,75,6,69
2021,Sandwell 021E,E01010073,1667,540,16,3,383,98,40,215,55,123,37,64,9,4,44,7,779,694,2,0,3,80,69,2,67
2021,Sandwell 015E,E01010075,1544,669,119,5,386,103,56,57,24,28,5,50,15,3,24,8,681,617,1,0,0,63,87,4,83
2021,Sandwell 015F,E01010076,2067,417,46,10,233,70,58,142,66,50,26,85,9,6,61,9,1381,1230,10,0,3,138,42,1,41
2021,Sandwell 022A,E01010077,1628,137,11,11,61,25,29,97,48,24,25,84,18,4,53,9,1263,1224,4,0,0,35,47,11,36
2021,Sandwell 025D,E01010078,1219,111,1,0,67,39,4,42,14,19,9,21,4,0,11,6,1033,1007,4,0,0,22,12,0,12
2021,Sandwell 022B,E01010079,1492,186,9,9,130,20,18,29,2,20,7,56,12,0,43,1,1206,1169,5,0,0,32,15,0,15
2021,Sandwell 022C,E01010080,1990,235,4,1,147,62,21,320,119,149,52,118,12,5,80,21,1284,1175,8,0,5,96,33,0,33
2021,Sandwell 022D,E01010081,1563,162,0,1,115,21,25,59,10,36,13,34,5,4,22,3,1304,1238,9,0,2,55,4,3,1
2021,Sandwell 022E,E01010082,2311,510,7,5,363,97,38,142,34,87,21,97,20,4,56,17,1472,1397,3,0,0,72,90,7,83
2021,Sandwell 022F,E01010083,1868,172,9,15,68,61,19,122,48,58,16,142,28,3,97,14,1372,1277,2,1,1,91,60,11,49
2021,Sandwell 022G,E01010084,1635,213,0,5,102,81,25,127,57,49,21,73,11,4,50,8,1173,1021,4,1,0,147,49,10,39
2021,Sandwell 001A,E01010085,1838,175,52,6,90,13,14,58,16,30,12,36,11,3,21,1,1544,1480,7,0,0,57,25,11,14
2021,Sandwell 001B,E01010086,1758,297,142,2,72,67,14,85,40,26,19,65,10,2,41,12,1267,1210,4,0,0,53,44,18,26
2021,Sandwell 001C,E01010087,1662,269,120,4,103,24,18,69,47,17,5,51,15,5,26,5,1257,1225,4,0,0,28,16,0,16
2021,Sandwell 001D,E01010088,1619,345,193,0,109,36,7,43,13,22,8,61,8,7,28,18,1150,1118,1,0,0,31,20,0,20
2021,Sandwell 001E,E01010089,1875,337,207,2,101,14,13,30,9,15,6,63,19,6,33,5,1421,1338,4,0,0,79,24,8,16
2021,Sandwell 005A,E01010090,2124,343,166,1,136,25,15,69,20,36,13,78,15,5,49,9,1587,1454,5,0,3,125,47,16,31
2021,Sandwell 005B,E01010091,1702,505,447,3,26,11,18,43,4,31,8,29,8,2,11,8,1090,1032,5,1,5,47,35,28,7
2021,Sandwell 003E,E01010092,1875,339,180,4,108,34,13,89,29,31,29,71,11,7,27,26,1349,1282,6,5,7,49,27,5,22
2021,Sandwell 013A,E01010093,1618,490,39,0,357,32,62,169,62,90,17,77,16,2,44,15,840,649,6,3,1,181,42,0,42
2021,Sandwell 013B,E01010094,1675,715,28,2,584,38,63,178,77,76,25,51,10,1,31,9,612,505,4,0,0,103,119,1,118
2021,Sandwell 013C,E01010095,2095,451,21,1,270,50,109,279,92,152,35,102,13,3,70,16,1177,1018,5,0,0,154,86,7,79
2021,Sandwell 005C,E01010096,1817,305,209,5,74,14,3,46,26,8,12,48,9,3,34,2,1402,1365,6,0,0,31,16,4,12
2021,Sandwell 005D,E01010097,1904,224,1,1,190,7,25,77,41,30,6,49,8,1,29,11,1532,1475,8,3,0,46,22,2,20
2021,Sandwell 013D,E01010098,1882,331,17,14,235,32,33,120,42,65,13,63,12,0,41,10,1321,1252,2,3,0,64,47,18,29
2021,Sandwell 013E,E01010099,1816,369,23,5,247,55,39,156,54,74,28,42,2,4,31,5,1196,1139,1,0,0,56,53,0,53
2021,Sandwell 013F,E01010100,2031,868,37,10,686,11,124,142,65,71,6,51,11,1,28,11,788,681,2,0,7,98,182,0,182
2021,Sandwell 020B,E01010101,2059,735,42,7,478,102,106,214,54,119,41,63,9,9,27,18,945,714,10,7,1,213,102,9,93
2021,Sandwell 020C,E01010102,1881,1026,119,6,623,163,115,173,56,89,28,59,15,3,29,12,492,347,2,0,7,136,131,4,127
2021,Sandwell 017D,E01010103,2236,815,181,0,346,175,113,250,79,120,51,98,19,6,48,25,890,718,6,7,5,154,183,34,149
2021,Sandwell 017E,E01010104,1756,520,35,6,371,37,71,117,35,63,19,55,14,4,22,15,1004,804,4,0,1,195,60,11,49
2021,Sandwell 017F,E01010105,1655,1072,24,0,867,63,118,103,19,69,15,54,25,1,24,4,287,159,5,3,6,114,139,0,139
2021,Sandwell 019D,E01010106,1919,1090,546,5,333,133,73,174,76,81,17,65,15,5,29,16,437,281,5,0,4,147,153,64,89
2021,Sandwell 020D,E01010107,2190,1050,128,0,532,274,116,380,94,235,51,173,36,3,107,27,467,323,8,5,6,125,120,10,110
2021,Solihull 017A,E01010108,2170,174,6,8,90,67,3,11,8,2,1,62,34,6,10,12,1907,1845,29,0,0,33,16,3,13
2021,Solihull 009A,E01010109,1660,58,0,15,23,16,4,27,5,16,6,70,11,3,53,3,1492,1448,17,3,0,24,13,3,10
2021,Solihull 009B,E01010110,1597,115,1,15,39,41,19,62,18,35,9,74,18,14,28,14,1316,1277,14,0,0,25,30,1,29
2021,Solihull 008A,E01010111,1449,33,0,2,5,9,17,51,8,34,9,86,5,9,71,1,1275,1215,14,3,0,43,4,0,4
2021,Solihull 009C,E01010112,1567,66,2,9,36,9,10,54,12,26,16,109,18,2,71,18,1324,1263,33,0,0,28,14,8,6
2021,Solihull 009D,E01010113,1351,49,0,9,9,8,23,49,23,24,2,47,11,0,28,8,1193,1152,14,0,0,27,13,0,13
2021,Solihull 009E,E01010114,1893,124,20,17,45,24,18,41,16,19,6,60,19,1,32,8,1636,1587,27,0,0,22,32,8,24
2021,Solihull 015A,E01010115,1554,207,4,17,104,61,21,16,5,10,1,32,8,2,15,7,1270,1214,18,0,4,34,29,4,25
2021,Solihull 015B,E01010116,1373,329,11,38,170,92,18,35,26,6,3,23,7,6,3,7,941,889,29,0,0,23,45,2,43
2021,Solihull 003A,E01010117,1456,84,14,4,11,46,9,32,0,31,1,49,11,3,26,9,1278,1249,20,0,0,9,13,10,3
2021,Solihull 001A,E01010118,1218,59,1,11,21,23,3,42,10,30,2,40,11,1,22,6,1066,1041,15,0,0,10,11,1,10
2021,Solihull 003B,E01010119,1539,99,1,7,8,69,14,17,4,11,2,39,9,0,27,3,1380,1349,12,4,0,15,4,0,4
2021,Solihull 001B,E01010120,1254,56,2,3,19,29,3,36,10,17,9,69,13,1,43,12,1091,1053,24,0,1,13,2,0,2
2021,Solihull 001C,E01010121,1534,203,10,5,36,144,8,39,3,34,2,46,10,2,21,13,1223,1187,15,0,0,21,23,5,18
2021,Solihull 001D,E01010122,1425,170,4,11,36,109,10,25,1,23,1,57,13,2,30,12,1160,1113,25,0,0,22,13,0,13
2021,Solihull 003C,E01010123,1512,168,6,8,7,134,13,31,1,26,4,40,12,0,14,14,1271,1229,14,4,1,23,2,0,2
2021,Solihull 003D,E01010124,1517,101,5,3,12,77,4,11,1,9,1,51,19,0,21,11,1329,1304,13,0,0,12,25,9,16
2021,Solihull 006A,E01010125,1879,57,0,6,21,18,12,63,6,38,19,114,11,8,85,10,1640,1567,19,0,0,54,5,4,1
2021,Solihull 008B,E01010126,1453,16,0,0,8,7,1,29,1,24,4,93,18,1,68,6,1315,1254,13,0,0,48,0,0,0
2021,Solihull 008C,E01010127,1846,23,4,0,9,7,3,64,33,22,9,93,1,13,76,3,1654,1597,18,0,0,39,12,3,9
2021,Solihull 008D,E01010128,1496,26,2,2,6,11,5,58,8,40,10,62,4,1,45,12,1345,1312,21,0,0,12,5,0,5
2021,Solihull 006B,E01010129,1644,42,0,9,8,12,13,55,12,25,18,101,7,5,80,9,1435,1377,23,0,0,35,11,0,11
2021,Solihull 008E,E01010130,1851,31,0,8,10,1,12,60,21,33,6,121,23,4,86,8,1635,1553,18,0,0,64,4,1,3
2021,Solihull 008F,E01010131,1487,74,13,7,25,14,15,32,10,18,4,79,11,6,57,5,1298,1231,21,2,1,43,4,0,4
2021,Solihull 011A,E01010132,1542,192,10,15,48,101,18,21,9,7,5,39,10,1,19,9,1267,1208,15,0,0,44,23,9,14
2021,Solihull 011B,E01010133,1703,339,35,13,67,219,5,29,11,15,3,60,15,5,31,9,1242,1151,35,0,0,56,33,11,22
2021,Solihull 011C,E01010134,1479,179,11,12,40,98,18,42,5,26,11,37,17,0,10,10,1195,1142,30,0,0,23,26,5,21
2021,Solihull 011D,E01010135,1524,167,10,11,76,49,21,39,10,27,2,43,17,0,17,9,1247,1189,26,0,0,32,28,5,23
2021,Solihull 012A,E01010136,1275,145,20,7,30,73,15,13,1,12,0,25,11,0,6,8,1086,1026,17,0,0,43,6,3,3
2021,Solihull 012B,E01010137,1373,159,7,8,45,71,28,18,9,8,1,51,20,0,22,9,1107,1061,11,0,3,32,38,10,28
2021,Solihull 011E,E01010138,1406,140,17,7,24,81,11,18,8,9,1,22,6,1,9,6,1216,1137,31,0,2,46,10,0,10
2021,Solihull 006C,E01010139,1086,14,0,3,6,4,1,16,4,11,1,37,7,2,24,4,1015,977,24,0,0,14,4,3,1
2021,Solihull 007A,E01010140,1466,19,5,0,10,2,2,26,12,13,1,86,12,3,65,6,1324,1261,26,0,0,37,11,9,2
2021,Solihull 006D,E01010141,1313,48,0,2,9,29,8,63,7,45,11,67,5,1,47,14,1117,1073,8,0,1,35,18,6,12
2021,Solihull 007B,E01010142,1492,45,0,4,7,9,25,51,15,29,7,114,11,7,86,10,1262,1211,15,0,1,35,20,1,19
2021,Solihull 007C,E01010143,1610,67,0,13,17,15,22,43,9,24,10,137,20,6,98,13,1354,1292,21,0,2,39,9,1,8
2021,Solihull 007D,E01010144,1727,67,0,2,21,26,18,90,37,42,11,78,6,0,65,7,1490,1424,31,0,0,35,2,0,2
2021,Solihull 005A,E01010145,1674,75,0,4,22,41,8,36,9,26,1,66,11,3,44,8,1492,1419,29,0,3,41,5,4,1
2021,Solihull 004A,E01010146,1691,63,9,4,3,47,0,59,12,42,5,97,7,4,71,15,1449,1389,28,0,0,32,23,5,18
2021,Solihull 005B,E01010147,1598,35,7,0,6,13,9,67,27,26,14,124,8,10,101,5,1368,1282,11,0,3,72,4,1,3
2021,Solihull 005C,E01010148,1841,42,0,5,11,24,2,89,35,37,17,90,2,6,72,10,1615,1521,16,0,0,78,5,3,2
2021,Solihull 005D,E01010149,1538,89,1,3,58,18,9,40,9,21,10,68,10,2,38,18,1332,1281,26,0,1,24,9,2,7
2021,Solihull 028A,E01010150,1592,96,0,9,46,35,6,7,6,1,0,43,21,1,7,14,1421,1351,19,0,1,50,25,8,17
2021,Solihull 026A,E01010151,1635,46,0,8,29,4,5,6,0,6,0,46,21,0,22,3,1525,1455,20,0,0,50,12,3,9
2021,Solihull 026B,E01010152,1296,62,0,2,32,26,2,7,4,3,0,34,24,2,6,2,1173,1143,20,0,0,10,20,2,18
2021,Solihull 026C,E01010153,1784,82,0,9,58,7,8,24,12,12,0,47,26,0,12,9,1621,1563,24,0,0,34,10,5,5
2021,Solihull 026D,E01010154,1658,172,10,6,89,52,15,19,8,7,4,54,17,6,15,16,1400,1339,31,0,0,30,13,6,7
2021,Solihull 026E,E01010155,1829,61,0,12,30,11,8,13,4,8,1,48,14,2,23,9,1692,1620,29,0,0,43,15,5,10
2021,Solihull 026F,E01010156,1528,128,0,16,85,13,14,8,6,2,0,35,20,2,5,8,1335,1286,9,0,0,40,22,0,22
2021,Solihull 010A,E01010157,1435,176,25,2,45,83,21,19,4,12,3,43,10,2,26,5,1173,1110,34,0,0,29,24,4,20
2021,Solihull 012C,E01010158,1556,201,26,13,58,73,31,32,17,12,3,79,14,5,49,11,1221,1145,16,4,0,56,23,14,9
2021,Solihull 010B,E01010159,1449,423,57,11,84,255,16,35,14,11,10,33,10,2,13,8,913,831,33,0,0,49,45,29,16
2021,Solihull 012D,E01010160,1486,221,21,2,70,106,22,19,4,15,0,40,16,6,15,3,1174,1096,28,0,5,45,32,13,19
2021,Solihull 012E,E01010161,1576,236,45,5,61,111,14,21,9,7,5,22,18,2,1,1,1275,1172,42,0,0,61,22,4,18
2021,Solihull 010C,E01010162,1552,421,62,9,107,218,25,38,13,22,3,38,5,0,7,26,1024,925,76,0,0,23,31,2,29
2021,Solihull 010D,E01010163,1518,314,82,11,76,126,19,25,5,18,2,47,18,6,16,7,1122,1047,50,0,0,25,10,1,9
2021,Solihull 017B,E01010164,1715,79,4,9,49,11,6,26,1,16,9,60,20,0,27,13,1543,1509,15,0,0,19,7,1,6
2021,Solihull 017C,E01010165,1809,62,0,2,47,10,3,11,1,4,6,57,23,2,24,8,1661,1586,26,1,2,46,18,1,17
2021,Solihull 025A,E01010166,1881,102,4,11,76,7,4,38,21,11,6,52,26,6,16,4,1681,1625,11,6,0,39,8,3,5
2021,Solihull 017D,E01010167,1653,44,0,1,23,18,2,5,2,3,0,38,10,0,25,3,1560,1488,31,6,0,35,6,2,4
2021,Solihull 025B,E01010168,1805,109,0,4,87,9,9,7,1,5,1,33,17,2,7,7,1650,1593,12,0,0,45,6,0,6
2021,Solihull 025C,E01010169,1676,80,1,10,42,6,21,2,0,2,0,36,23,1,8,4,1554,1497,14,5,0,38,4,0,4
2021,Solihull 025D,E01010170,1480,81,0,2,69,4,6,2,0,1,1,33,16,0,5,12,1352,1292,24,0,0,36,12,1,11
2021,Solihull 025E,E01010171,1421,62,0,6,40,5,11,3,1,2,0,48,12,2,25,9,1293,1262,17,0,0,14,15,1,14
2021,Solihull 014A,E01010172,1575,276,19,11,102,127,17,12,7,5,0,51,25,2,19,5,1224,1159,32,0,0,33,12,1,11
2021,Solihull 014B,E01010173,1422,256,15,16,155,60,10,18,3,11,4,35,20,0,9,6,1066,987,50,1,0,28,47,20,27
2021,Solihull 013A,E01010174,1683,305,22,10,101,127,45,57,12,37,8,92,23,5,44,20,1196,1124,37,0,0,35,33,10,23
2021,Solihull 013B,E01010175,1724,300,10,12,148,108,22,22,10,12,0,38,24,2,8,4,1290,1198,52,1,0,39,74,43,31
2021,Solihull 014C,E01010176,1406,355,19,4,147,163,22,11,4,6,1,35,14,0,10,11,967,868,56,0,0,43,38,16,22
2021,Solihull 013C,E01010177,1341,196,38,3,71,70,14,17,4,12,1,29,10,0,16,3,1087,1020,49,0,2,16,12,7,5
2021,Solihull 013D,E01010178,1942,327,27,16,97,150,37,47,13,26,8,98,32,1,42,23,1433,1296,48,0,4,85,37,19,18
2021,Solihull 014D,E01010179,1570,176,16,13,86,40,21,13,7,6,0,41,12,7,13,9,1322,1241,40,0,1,40,18,6,12
2021,Solihull 029A,E01010180,1507,73,0,7,50,9,7,7,1,4,2,39,21,1,14,3,1373,1326,14,0,0,33,15,4,11
2021,Solihull 029B,E01010181,2785,285,7,27,167,56,28,29,5,21,3,128,49,5,43,31,2321,2145,101,8,0,67,22,0,22
2021,Solihull 029D,E01010183,1891,159,7,13,95,31,13,13,9,4,0,41,22,2,13,4,1652,1570,34,5,0,43,26,3,23
2021,Solihull 028B,E01010184,1643,63,0,11,35,12,5,17,13,4,0,46,14,2,24,6,1495,1440,21,3,0,31,22,12,10
2021,Solihull 028C,E01010185,1552,66,12,2,33,14,5,1,1,0,0,34,13,10,5,6,1445,1399,18,1,1,26,6,0,6
2021,Solihull 028D,E01010186,1857,82,0,17,44,14,7,6,1,3,2,31,18,2,4,7,1721,1634,25,1,0,61,17,0,17
2021,Solihull 028E,E01010187,1485,143,0,3,101,30,9,5,5,0,0,21,12,3,6,0,1311,1241,35,0,0,35,5,5,0
2021,Solihull 028F,E01010188,1715,57,0,10,36,5,6,9,2,5,2,29,12,1,6,10,1604,1533,30,2,0,39,16,1,15
2021,Solihull 029E,E01010189,1626,49,1,0,35,13,0,5,0,5,0,18,4,0,12,2,1552,1503,17,0,0,32,2,0,2
2021,Solihull 024A,E01010190,1606,204,6,26,138,17,17,21,11,10,0,36,12,2,13,9,1319,1225,45,0,0,49,26,4,22
2021,Solihull 022A,E01010191,1933,432,4,57,194,140,37,25,13,11,1,40,17,3,12,8,1372,1256,58,0,1,57,64,11,53
