date,geography,geography code,Migrant indicator: Total: All usual residents; measures: Value,Migrant indicator: Address one year ago is the same as the address of enumeration; measures: Value,Migrant indicator: Address one year ago is student term-time or boarding school address in the UK; measures: Value,Migrant indicator: Migrant from within the UK: Address one year ago was in the UK; measures: Value,Migrant indicator: Migrant from outside the UK: Address one year ago was outside the UK; measures: Value
2021,Coventry 016C,E01009659,1808,1457,10,280,61
2021,Coventry 016D,E01009662,1399,1299,1,90,9
2021,Coventry 016E,E01009664,1564,1485,6,68,5
2021,Coventry 017A,E01009643,1395,1289,5,96,5
2021,Coventry 017B,E01009644,1584,1444,4,128,8
2021,Coventry 017C,E01009647,1862,1637,7,202,16
2021,Coventry 017D,E01009648,1486,1385,3,91,7
2021,Coventry 017E,E01009652,1451,1354,3,86,8
2021,Coventry 017F,E01009653,1578,1486,0,86,6
2021,Coventry 018A,E01009613,1290,1200,1,79,10
2021,Coventry 018B,E01009657,1616,1472,1,131,12
2021,Coventry 018C,E01009712,1514,1373,1,108,32
2021,Coventry 018D,E01009714,1476,1379,3,86,8
2021,Coventry 018E,E01009716,1678,1585,2,82,9
2021,Coventry 019A,E01009580,1325,1179,2,114,30
2021,Coventry 019B,E01009713,1444,1327,0,102,15
2021,Coventry 019C,E01009715,1401,1271,4,102,24
2021,Coventry 019D,E01009717,1466,1366,1,79,20
2021,Coventry 019E,E01009718,1814,1587,4,208,15
2021,Coventry 020B,E01009630,1806,1616,4,171,15
2021,Coventry 020C,E01009631,1557,1336,4,187,30
2021,Coventry 020D,E01009632,1794,1305,64,356,69
2021,Coventry 020E,E01009650,1505,1018,56,342,89
2021,Coventry 020F,E01034737,1819,1646,4,139,30
2021,Coventry 020G,E01034738,1410,1113,58,196,43
2021,Coventry 021A,E01009614,1445,1313,3,105,24
2021,Coventry 021B,E01009654,1805,1692,2,106,5
2021,Coventry 021C,E01009658,1726,1493,1,217,15
2021,Coventry 021D,E01009660,1706,1492,16,146,52
2021,Coventry 022A,E01009646,1503,1382,5,104,12
2021,Coventry 022B,E01009692,1170,1073,4,93,0
2021,Coventry 022C,E01009693,1472,1334,3,129,6
2021,Coventry 022D,E01009694,1415,1319,4,87,5
2021,Coventry 023A,E01009695,1578,1479,1,90,8
2021,Coventry 023B,E01009696,1425,1308,2,105,10
2021,Coventry 023C,E01009704,1402,1313,3,83,3
2021,Coventry 023D,E01009705,1344,1273,1,65,5
2021,Coventry 024A,E01009636,2495,1789,89,473,144
2021,Coventry 024B,E01009637,1767,1640,2,90,35
2021,Coventry 024C,E01009638,1840,1413,27,350,50
2021,Coventry 024D,E01009639,1718,1526,8,135,49
2021,Coventry 024E,E01009640,2109,1770,8,236,95
2021,Coventry 024F,E01009641,3268,1434,205,1224,405
2021,Coventry 025A,E01009697,2028,1824,3,186,15
2021,Coventry 025B,E01009698,1468,1378,0,85,5
2021,Coventry 025D,E01009706,1460,1340,5,110,5
2021,Coventry 025E,E01034739,1561,1300,13,223,25
2021,Coventry 025F,E01034740,1794,1663,8,117,6
2021,Coventry 026A,E01009649,1415,1262,6,142,5
2021,Coventry 026B,E01009684,1468,1335,2,124,7
2021,Coventry 026C,E01009685,1600,1496,1,99,4
2021,Coventry 026D,E01009686,1668,1491,36,118,23
2021,Coventry 026E,E01009687,1381,1267,9,98,7
2021,Coventry 027A,E01009615,1685,1283,42,265,95
2021,Coventry 027B,E01009616,1539,1364,11,133,31
2021,Coventry 027C,E01009617,1243,1167,4,66,6
2021,Coventry 027D,E01009618,1657,1511,3,129,14
2021,Coventry 027E,E01009620,2758,2468,14,247,29
2021,Coventry 027F,E01009621,1462,1270,9,160,23
2021,Coventry 028A,E01009633,2027,1104,236,574,113
2021,Coventry 028B,E01009634,2081,1100,234,625,122
2021,Coventry 028D,E01009661,2011,1339,77,441,154
2021,Coventry 028E,E01034741,1918,575,133,948,262
2021,Coventry 028F,E01034742,1142,529,124,362,127
2021,Coventry 029A,E01009674,1703,1423,17,241,22
2021,Coventry 029B,E01009699,1414,1300,4,104,6
2021,Coventry 029C,E01009700,1652,1500,4,137,11
2021,Coventry 029D,E01009701,1471,1341,2,122,6
2021,Coventry 029E,E01009702,1624,1461,2,154,7
2021,Coventry 030A,E01009688,1490,1137,62,261,30
2021,Coventry 030B,E01009689,1643,1212,74,323,34
2021,Coventry 030C,E01009690,1452,974,119,324,35
2021,Coventry 030D,E01009691,1283,887,93,269,34
2021,Coventry 031A,E01009548,2753,1669,207,673,204
2021,Coventry 031B,E01009553,1911,1089,126,498,198
2021,Coventry 031D,E01009651,1523,1250,71,170,32
2021,Coventry 031E,E01034743,2041,544,145,1048,304
2021,Coventry 031F,E01034744,2865,1052,302,1049,462
2021,Coventry 032A,E01009676,1620,1441,11,153,15
2021,Coventry 032B,E01009681,1294,1140,11,131,12
2021,Coventry 032C,E01009682,1422,1301,7,106,8
2021,Coventry 032D,E01009683,1879,1446,86,258,89
2021,Coventry 033A,E01009532,1336,1246,0,86,4
2021,Coventry 033B,E01009535,1359,1286,3,66,4
2021,Coventry 033C,E01009536,1447,1361,2,76,8
2021,Coventry 033D,E01009543,1778,1638,4,129,7
2021,Coventry 033E,E01009707,1799,1654,6,126,13
2021,Coventry 033F,E01009708,1400,1306,3,78,13
2021,Coventry 034A,E01009554,1335,1085,49,177,24
2021,Coventry 034B,E01009555,1468,1301,38,121,8
2021,Coventry 034C,E01009556,1510,1279,28,184,19
2021,Coventry 034D,E01009557,1379,1252,23,97,7
2021,Coventry 034E,E01009558,1391,1166,38,174,13
2021,Coventry 034F,E01009559,1342,1202,20,104,16
2021,Coventry 035C,E01009537,1479,1364,3,102,10
2021,Coventry 035D,E01009538,1525,1377,5,140,3
2021,Coventry 035F,E01009612,1517,1401,0,95,21
2021,Coventry 035G,E01032527,1597,1503,2,83,9
2021,Coventry 035H,E01032528,1531,1435,1,86,9
2021,Coventry 035I,E01034745,1361,1196,5,155,5
2021,Coventry 035J,E01034746,1631,1522,3,99,7
2021,Coventry 036C,E01009679,2207,1327,338,464,78
2021,Coventry 036F,E01032532,1486,1299,6,173,8
2021,Coventry 036G,E01032533,1905,1512,68,235,90
2021,Coventry 036H,E01034747,1979,1596,76,252,55
2021,Coventry 036I,E01034748,1349,1128,54,136,31
2021,Coventry 037B,E01009549,1603,1415,7,163,18
2021,Coventry 037C,E01009550,1699,1454,9,212,24
2021,Coventry 037E,E01009552,1563,1398,5,143,17
2021,Coventry 037F,E01032534,1778,1630,10,122,16
2021,Coventry 037G,E01032535,1231,1117,1,100,13
2021,Coventry 038A,E01009544,1539,1365,6,140,28
2021,Coventry 038E,E01032529,1242,1057,2,147,36
2021,Coventry 038F,E01032530,1869,1698,7,132,32
2021,Coventry 038G,E01034749,1897,1378,79,365,75
2021,Coventry 038H,E01034750,2737,2115,35,460,127
2021,Coventry 039A,E01009539,2039,1789,5,232,13
2021,Coventry 039B,E01009540,1997,1826,0,164,7
2021,Coventry 039C,E01009541,1655,1515,4,121,15
2021,Coventry 039D,E01009542,1883,1703,2,164,14
2021,Coventry 040A,E01009560,1472,1379,5,87,1
2021,Coventry 040B,E01009561,1590,1463,5,118,4
2021,Coventry 040C,E01009562,1581,1462,6,101,12
2021,Coventry 040D,E01009563,1697,1593,2,99,3
2021,Coventry 040E,E01009672,2110,1956,7,126,21
2021,Coventry 041A,E01009666,1375,1269,2,102,2
2021,Coventry 041B,E01009667,1308,1243,2,59,4
2021,Coventry 041C,E01009668,1638,1537,2,79,20
2021,Coventry 041D,E01009670,1672,1541,9,110,12
2021,Coventry 042A,E01009665,1265,1062,52,121,30
2021,Coventry 042B,E01009669,1274,1174,13,80,7
2021,Coventry 042C,E01009671,4114,1320,184,1899,711
2021,Coventry 042F,E01033058,2414,1478,266,483,187
2021,Coventry 043A,E01009588,1570,1465,1,98,6
2021,Coventry 043B,E01009592,1699,1578,2,108,11
2021,Coventry 043C,E01009596,2058,1893,3,141,21
2021,Coventry 043D,E01009597,1866,1729,10,106,21
2021,Coventry 043E,E01032587,1793,1654,6,122,11
2021,Dudley 001A,E01009763,2213,2056,0,152,5
2021,Dudley 001B,E01009764,1468,1389,4,70,5
2021,Dudley 001C,E01009767,1493,1366,1,124,2
2021,Dudley 001D,E01009769,1815,1678,1,132,4
2021,Dudley 001E,E01009770,1442,1364,0,73,5
2021,Dudley 002A,E01009773,1525,1411,2,103,9
2021,Dudley 002B,E01009777,1555,1497,0,56,2
2021,Dudley 002C,E01009778,1571,1476,2,90,3
2021,Dudley 002D,E01009895,1365,1260,2,99,4
2021,Dudley 003A,E01009896,1433,1359,1,71,2
2021,Dudley 003B,E01009897,1398,1342,2,52,2
2021,Dudley 003C,E01009898,1438,1355,0,83,0
2021,Dudley 003D,E01009901,1380,1314,0,65,1
2021,Dudley 003E,E01009902,1204,1150,4,46,4
2021,Dudley 004A,E01009765,1582,1501,0,77,4
2021,Dudley 004B,E01009766,1542,1476,3,61,2
2021,Dudley 004C,E01009768,1369,1285,1,79,4
2021,Dudley 004D,E01009771,1408,1307,4,97,0
2021,Dudley 004E,E01009775,1488,1413,1,71,3
2021,Dudley 004F,E01009776,1551,1459,3,81,8
2021,Dudley 005A,E01009758,1763,1659,1,98,5
2021,Dudley 005B,E01009760,1316,1238,1,67,10
2021,Dudley 005C,E01009772,1278,1222,4,48,4
2021,Dudley 005D,E01009774,1599,1493,2,102,2
2021,Dudley 005E,E01009788,1562,1475,1,83,3
2021,Dudley 006B,E01009756,1527,1447,1,78,1
2021,Dudley 006C,E01009757,2116,1945,1,156,14
2021,Dudley 006D,E01009759,1254,1193,0,58,3
2021,Dudley 006F,E01009762,1449,1390,0,58,1
2021,Dudley 006H,E01034306,1696,1599,0,96,1
2021,Dudley 006I,E01034307,1703,1593,3,106,1
2021,Dudley 007A,E01009781,1914,1753,3,152,6
2021,Dudley 007B,E01009786,1427,1338,0,88,1
2021,Dudley 007C,E01009789,1427,1345,1,77,4
2021,Dudley 007D,E01009790,1584,1474,0,109,1
2021,Dudley 008A,E01009779,1400,1296,0,101,3
2021,Dudley 008B,E01009782,1844,1713,1,130,0
2021,Dudley 008C,E01009783,1464,1399,1,64,0
2021,Dudley 008D,E01009785,1478,1387,0,91,0
2021,Dudley 008E,E01009899,1369,1299,3,66,1
2021,Dudley 008F,E01009900,1388,1331,0,55,2
2021,Dudley 009A,E01009780,2132,1997,3,123,9
2021,Dudley 009B,E01009784,1547,1450,2,91,4
2021,Dudley 009C,E01009787,1471,1393,5,69,4
2021,Dudley 009D,E01009880,1529,1411,7,106,5
2021,Dudley 009E,E01009882,1413,1309,3,98,3
2021,Dudley 010A,E01009891,1843,1745,1,81,16
2021,Dudley 010B,E01009892,1612,1471,2,128,11
2021,Dudley 010C,E01009893,1880,1747,1,114,18
2021,Dudley 010D,E01009894,1685,1604,1,74,6
2021,Dudley 011A,E01009844,1583,1440,1,123,19
2021,Dudley 011B,E01009879,2358,2175,3,150,30
2021,Dudley 011D,E01009885,1593,1462,0,119,12
2021,Dudley 011E,E01034308,1420,1262,0,121,37
2021,Dudley 011F,E01034309,1272,1041,0,202,29
2021,Dudley 012A,E01009816,1647,1407,0,239,1
2021,Dudley 012B,E01009817,1242,1172,2,68,0
2021,Dudley 012C,E01009819,1479,1414,0,63,2
2021,Dudley 012D,E01009820,1493,1374,2,117,0
2021,Dudley 013A,E01009748,1640,1511,1,120,8
2021,Dudley 013B,E01009839,1799,1658,5,117,19
2021,Dudley 013C,E01009883,1524,1439,0,79,6
2021,Dudley 013D,E01009884,1420,1274,1,110,35
2021,Dudley 013E,E01009886,1941,1779,3,152,7
2021,Dudley 014A,E01009814,1278,1197,5,74,2
2021,Dudley 014B,E01009815,1258,1192,3,62,1
2021,Dudley 014C,E01009818,1217,1133,4,79,1
2021,Dudley 014D,E01009821,1295,1211,1,83,0
2021,Dudley 014E,E01009822,1475,1355,2,115,3
2021,Dudley 015A,E01009887,1819,1704,0,101,14
2021,Dudley 015B,E01009888,1736,1623,3,101,9
2021,Dudley 015C,E01009889,2775,2368,6,337,64
2021,Dudley 015D,E01009890,1832,1700,0,124,8
2021,Dudley 016A,E01009749,2343,2156,1,183,3
2021,Dudley 016B,E01009750,1472,1375,2,86,9
2021,Dudley 016C,E01009823,1294,1238,3,53,0
2021,Dudley 016D,E01009824,1873,1724,3,140,6
2021,Dudley 017A,E01009751,1499,1387,1,109,2
2021,Dudley 017B,E01009752,1602,1470,0,129,3
2021,Dudley 017C,E01009753,1574,1478,1,90,5
2021,Dudley 017D,E01009754,1699,1603,0,92,4
2021,Dudley 017E,E01009841,1566,1465,1,94,6
2021,Dudley 018A,E01009840,1487,1361,0,110,16
2021,Dudley 018B,E01009842,1510,1361,0,130,19
2021,Dudley 018C,E01009843,1477,1407,2,64,4
2021,Dudley 018D,E01009871,1966,1836,9,112,9
2021,Dudley 018E,E01009875,1526,1428,1,96,1
2021,Dudley 019A,E01009825,1426,1321,1,104,0
2021,Dudley 019B,E01009826,1425,1324,3,98,0
2021,Dudley 019C,E01009827,1614,1527,2,81,4
2021,Dudley 019D,E01009828,1276,1201,1,74,0
2021,Dudley 019E,E01009829,1489,1415,4,68,2
2021,Dudley 019F,E01009830,1656,1547,3,98,8
2021,Dudley 020A,E01009872,1335,1257,0,71,7
2021,Dudley 020B,E01009873,1528,1462,1,63,2
2021,Dudley 020C,E01009874,1596,1505,1,88,2
2021,Dudley 020D,E01009876,1620,1542,2,76,0
2021,Dudley 020E,E01009877,1633,1529,1,102,1
2021,Dudley 021A,E01009911,1221,1145,1,73,2
2021,Dudley 021B,E01009912,1996,1829,1,165,1
2021,Dudley 021C,E01009913,1511,1408,3,99,1
2021,Dudley 021D,E01009914,1333,1274,3,56,0
2021,Dudley 021E,E01009915,1664,1533,1,129,1
2021,Dudley 021F,E01009916,1676,1553,5,117,1
2021,Dudley 022A,E01009741,2010,1791,3,201,15
2021,Dudley 022B,E01009744,2114,1853,5,247,9
2021,Dudley 022C,E01009746,1948,1659,8,272,9
2021,Dudley 022D,E01009747,1519,1419,1,94,5
2021,Dudley 023A,E01009731,1577,1458,1,117,1
2021,Dudley 023B,E01009740,2134,1974,1,155,4
2021,Dudley 023C,E01009742,1548,1446,1,99,2
2021,Dudley 023D,E01009743,1808,1705,3,100,0
2021,Dudley 023E,E01009745,1687,1572,3,111,1
2021,Dudley 024A,E01009917,1175,1106,3,66,0
2021,Dudley 024B,E01009918,1413,1326,0,87,0
2021,Dudley 024C,E01009919,1131,1069,0,61,1
2021,Dudley 024D,E01009920,1588,1486,4,98,0
2021,Dudley 025A,E01009864,1513,1438,1,67,7
2021,Dudley 025B,E01009865,1559,1467,0,91,1
2021,Dudley 025C,E01009866,1651,1515,0,134,2
2021,Dudley 025D,E01009867,1709,1621,2,82,4
2021,Dudley 025E,E01009878,2210,2051,0,156,3
2021,Dudley 026A,E01009791,1542,1435,1,99,7
2021,Dudley 026B,E01009792,1571,1472,1,96,2
2021,Dudley 026C,E01009795,1695,1495,1,186,13
2021,Dudley 026D,E01009796,1611,1508,1,96,6
2021,Dudley 026E,E01009798,2354,1909,3,436,6
2021,Dudley 027A,E01009719,1378,1292,1,78,7
2021,Dudley 027B,E01009722,1284,1220,1,62,1
2021,Dudley 027C,E01009727,1310,1209,0,99,2
2021,Dudley 027D,E01009728,1215,1157,0,56,2
2021,Dudley 027E,E01009729,1536,1471,1,64,0
2021,Dudley 028A,E01009720,1284,1213,0,69,2
2021,Dudley 028B,E01009723,1171,1125,1,43,2
2021,Dudley 028C,E01009724,1431,1350,3,76,2
2021,Dudley 028D,E01009730,1453,1358,1,93,1
2021,Dudley 029A,E01009903,1389,1305,5,79,0
2021,Dudley 029B,E01009904,1351,1234,4,108,5
2021,Dudley 029C,E01009909,1413,1313,2,96,2
2021,Dudley 029D,E01009910,1530,1422,4,103,1
2021,Dudley 030A,E01009793,1556,1451,3,101,1
2021,Dudley 030B,E01009794,1506,1389,2,114,1
2021,Dudley 030C,E01009797,1354,1255,3,92,4
2021,Dudley 030D,E01009801,1750,1670,5,69,6
2021,Dudley 031A,E01009721,2367,2154,14,194,5
2021,Dudley 031B,E01009725,1466,1342,1,122,1
2021,Dudley 031C,E01009726,1257,1184,2,67,4
2021,Dudley 031D,E01009834,1633,1529,2,102,0
2021,Dudley 032A,E01009833,1545,1432,1,78,34
2021,Dudley 032B,E01009835,1711,1589,4,100,18
2021,Dudley 032C,E01009869,1516,1412,0,100,4
2021,Dudley 032D,E01009870,1428,1342,3,79,4
2021,Dudley 033A,E01009809,1675,1552,1,119,3
2021,Dudley 033B,E01009813,1569,1463,4,96,6
2021,Dudley 033C,E01009861,1624,1506,1,114,3
2021,Dudley 033D,E01009862,1825,1679,1,141,4
2021,Dudley 033E,E01009863,1917,1748,5,163,1
2021,Dudley 033F,E01009868,1477,1390,1,82,4
2021,Dudley 034A,E01009734,1570,1482,2,85,1
2021,Dudley 034B,E01009735,1635,1498,3,127,7
2021,Dudley 034C,E01009736,1373,1312,0,61,0
2021,Dudley 034D,E01009737,1507,1388,2,113,4
2021,Dudley 034E,E01009738,1665,1577,2,86,0
2021,Dudley 035A,E01009856,2000,1746,8,242,4
2021,Dudley 035B,E01009905,1409,1291,2,110,6
2021,Dudley 035C,E01009906,1689,1519,7,160,3
2021,Dudley 035D,E01009907,1443,1334,0,103,6
2021,Dudley 035E,E01009908,1561,1439,7,113,2
2021,Dudley 036A,E01009800,1506,1445,2,59,0
2021,Dudley 036B,E01009802,1735,1634,3,96,2
2021,Dudley 036C,E01009803,1576,1469,4,102,1
2021,Dudley 036D,E01009804,1248,1171,2,73,2
2021,Dudley 037A,E01009831,1432,1339,1,89,3
2021,Dudley 037B,E01009836,1877,1736,1,132,8
2021,Dudley 037C,E01009837,1583,1442,1,99,41
2021,Dudley 037D,E01009838,1682,1555,0,124,3
2021,Dudley 038A,E01009847,1472,1389,0,83,0
2021,Dudley 038B,E01009848,1349,1276,3,69,1
2021,Dudley 038C,E01009849,1572,1492,3,77,0
2021,Dudley 038D,E01009851,1488,1386,7,89,6
2021,Dudley 039A,E01009732,1848,1739,3,97,9
2021,Dudley 039B,E01009733,1825,1639,0,182,4
2021,Dudley 039C,E01009739,1524,1413,1,108,2
2021,Dudley 039D,E01009799,1447,1308,4,130,5
2021,Dudley 039E,E01009805,1431,1330,2,97,2
2021,Dudley 039F,E01009806,1456,1355,0,97,4
2021,Dudley 040A,E01009854,1494,1392,2,95,5
2021,Dudley 040B,E01009857,1673,1579,1,89,4
2021,Dudley 040C,E01009858,1471,1281,14,165,11
2021,Dudley 040D,E01009859,1527,1417,5,104,1
2021,Dudley 041A,E01009845,1539,1472,3,59,5
2021,Dudley 041B,E01009846,1489,1372,2,111,4
2021,Dudley 041C,E01009850,1468,1367,8,90,3
2021,Dudley 041D,E01009852,1401,1336,1,59,5
2021,Dudley 042A,E01009832,1722,1601,4,114,3
2021,Dudley 042B,E01009853,1362,1295,1,64,2
2021,Dudley 042C,E01009855,1643,1527,4,108,4
2021,Dudley 042D,E01009860,1489,1399,1,88,1
2021,Dudley 043A,E01009807,1859,1764,4,90,1
2021,Dudley 043B,E01009808,1359,1310,0,46,3
2021,Dudley 043C,E01009810,1788,1694,3,87,4
2021,Dudley 043D,E01009811,1470,1377,3,87,3
2021,Dudley 043E,E01009812,1502,1403,3,94,2
2021,Sandwell 001A,E01010085,1822,1731,1,88,2
2021,Sandwell 001B,E01010086,1738,1612,2,113,11
2021,Sandwell 001C,E01010087,1645,1560,1,82,2
2021,Sandwell 001D,E01010088,1599,1538,0,54,7
2021,Sandwell 001E,E01010089,1853,1751,0,100,2
2021,Sandwell 002A,E01009969,2089,1968,2,111,8
2021,Sandwell 002B,E01009970,1785,1670,3,110,2
2021,Sandwell 002C,E01009971,1688,1594,3,88,3
2021,Sandwell 002D,E01009973,2372,2235,5,119,13
2021,Sandwell 003A,E01009960,1571,1464,3,101,3
2021,Sandwell 003B,E01009961,1230,1174,0,56,0
2021,Sandwell 003C,E01009966,1214,1166,1,47,0
2021,Sandwell 003D,E01009967,1864,1707,3,148,6
2021,Sandwell 003E,E01010092,1842,1746,1,92,3
2021,Sandwell 004A,E01009962,1353,1304,0,46,3
2021,Sandwell 004B,E01009963,1355,1309,0,43,3
2021,Sandwell 004C,E01009964,1615,1508,0,103,4
2021,Sandwell 004D,E01009965,1336,1278,0,58,0
2021,Sandwell 005A,E01010090,2089,1892,12,177,8
2021,Sandwell 005B,E01010091,1687,1598,2,75,12
2021,Sandwell 005C,E01010096,1801,1707,0,94,0
2021,Sandwell 005D,E01010097,1889,1760,2,125,2
2021,Sandwell 006A,E01009968,1522,1418,2,96,6
2021,Sandwell 006B,E01009972,1902,1803,2,89,8
2021,Sandwell 006C,E01009974,1666,1561,0,93,12
2021,Sandwell 006D,E01009975,1678,1600,3,75,0
2021,Sandwell 007A,E01010030,1710,1499,3,201,7
2021,Sandwell 007B,E01010034,1228,1174,2,49,3
2021,Sandwell 007C,E01010035,1326,1259,1,60,6
2021,Sandwell 007D,E01010036,1977,1891,1,53,32
2021,Sandwell 009A,E01009982,1575,1485,1,83,6
2021,Sandwell 009B,E01009983,1584,1522,3,57,2
2021,Sandwell 009C,E01010029,1634,1490,1,138,5
2021,Sandwell 009D,E01010037,1313,1246,1,64,2
2021,Sandwell 010A,E01009991,2336,2170,3,145,18
2021,Sandwell 010B,E01009994,1746,1600,5,128,13
2021,Sandwell 010C,E01009995,1604,1457,1,136,10
2021,Sandwell 010D,E01009996,1625,1520,0,97,8
2021,Sandwell 010E,E01009997,1779,1672,4,83,20
2021,Sandwell 010F,E01009998,2147,1994,2,131,20
2021,Sandwell 011A,E01010008,1632,1542,2,76,12
2021,Sandwell 011B,E01010010,1469,1267,0,199,3
2021,Sandwell 011C,E01010011,1742,1605,6,114,17
2021,Sandwell 011D,E01010012,1413,1322,1,82,8
2021,Sandwell 012A,E01010007,1363,1297,0,57,9
2021,Sandwell 012B,E01010009,1439,1381,2,45,11
2021,Sandwell 012C,E01010013,1317,1243,1,64,9
2021,Sandwell 012D,E01010014,1638,1519,1,115,3
2021,Sandwell 013A,E01010093,1595,1491,1,83,20
2021,Sandwell 013B,E01010094,1655,1520,3,103,29
2021,Sandwell 013C,E01010095,2060,1853,1,152,54
2021,Sandwell 013D,E01010098,1871,1771,3,76,21
2021,Sandwell 013E,E01010099,1807,1695,1,102,9
2021,Sandwell 013F,E01010100,1990,1836,2,132,20
2021,Sandwell 014A,E01009978,1845,1753,0,87,5
2021,Sandwell 014B,E01010031,1512,1395,0,116,1
2021,Sandwell 014C,E01010032,1632,1511,1,105,15
2021,Sandwell 014D,E01010033,1639,1449,0,187,3
2021,Sandwell 014F,E01033886,1623,1489,0,127,7
2021,Sandwell 014G,E01033887,1516,1445,1,64,6
2021,Sandwell 015A,E01010066,1675,1558,1,111,5
2021,Sandwell 015B,E01010067,1737,1578,3,132,24
2021,Sandwell 015C,E01010068,1852,1747,1,99,5
2021,Sandwell 015D,E01010070,1755,1590,0,147,18
2021,Sandwell 015E,E01010075,1538,1462,1,69,6
2021,Sandwell 015F,E01010076,2042,1882,3,157,0
2021,Sandwell 016A,E01009976,2701,2516,3,172,10
2021,Sandwell 016B,E01009977,1997,1851,3,128,15
2021,Sandwell 016C,E01009979,2018,1841,0,147,30
2021,Sandwell 016D,E01009980,2321,2134,4,169,14
2021,Sandwell 016E,E01010069,2559,2392,2,126,39
2021,Sandwell 016F,E01010071,1742,1611,0,118,13
2021,Sandwell 017A,E01009947,2370,2140,2,206,22
2021,Sandwell 017B,E01009992,1780,1667,0,99,14
2021,Sandwell 017C,E01009993,1937,1794,1,123,19
2021,Sandwell 017D,E01010103,2202,2007,0,169,26
2021,Sandwell 017E,E01010104,1744,1579,3,146,16
2021,Sandwell 017F,E01010105,1638,1538,2,83,15
2021,Sandwell 018A,E01009981,2045,1895,2,134,14
2021,Sandwell 018C,E01009985,1796,1662,2,119,13
2021,Sandwell 018F,E01033888,1507,1372,1,115,19
2021,Sandwell 018G,E01033889,1924,1783,4,111,26
2021,Sandwell 019A,E01009986,1664,1551,0,97,16
2021,Sandwell 019B,E01009987,1471,1340,0,108,23
2021,Sandwell 019C,E01009989,1964,1851,0,92,21
2021,Sandwell 019D,E01010106,1886,1661,1,196,28
2021,Sandwell 020A,E01009988,2804,2649,5,127,23
2021,Sandwell 020B,E01010101,2040,1848,10,168,14
2021,Sandwell 020C,E01010102,1853,1659,0,156,38
2021,Sandwell 020D,E01010107,2155,1989,5,117,44
2021,Sandwell 021A,E01010015,2010,1841,0,152,17
2021,Sandwell 021B,E01010016,1822,1698,0,99,25
2021,Sandwell 021C,E01010018,2399,2158,4,213,24
2021,Sandwell 021D,E01010072,2317,2138,0,161,18
2021,Sandwell 021E,E01010073,1643,1532,2,99,10
2021,Sandwell 022A,E01010077,1587,1469,0,95,23
2021,Sandwell 022B,E01010079,1476,1382,0,89,5
2021,Sandwell 022C,E01010080,1961,1800,1,153,7
2021,Sandwell 022D,E01010081,1551,1485,2,55,9
2021,Sandwell 022E,E01010082,2294,2162,3,124,5
2021,Sandwell 022F,E01010083,1847,1726,2,115,4
2021,Sandwell 022G,E01010084,1616,1484,0,120,12
2021,Sandwell 023A,E01010046,2870,2709,4,122,35
2021,Sandwell 023B,E01010047,2128,1961,1,147,19
2021,Sandwell 023C,E01010048,1840,1663,1,110,66
2021,Sandwell 023D,E01010049,1692,1532,4,110,46
2021,Sandwell 023E,E01010050,1716,1582,0,99,35
2021,Sandwell 023F,E01010052,1464,1376,0,70,18
2021,Sandwell 023G,E01010053,2237,2089,1,129,18
2021,Sandwell 024A,E01010017,1958,1773,1,164,20
2021,Sandwell 024B,E01010019,1967,1768,2,135,62
2021,Sandwell 024C,E01010020,2238,2124,0,101,13
2021,Sandwell 024D,E01010021,2001,1895,1,85,20
2021,Sandwell 025A,E01010039,2121,1892,0,220,9
2021,Sandwell 025B,E01010043,1388,1321,0,61,6
2021,Sandwell 025C,E01010044,1528,1433,2,91,2
2021,Sandwell 025D,E01010078,1210,1125,0,82,3
2021,Sandwell 027A,E01009934,1440,1319,1,115,5
2021,Sandwell 027B,E01009935,2275,2082,1,185,7
2021,Sandwell 027C,E01009936,1538,1424,1,111,2
2021,Sandwell 027D,E01010004,1847,1677,0,166,4
2021,Sandwell 028A,E01010054,2053,1838,1,183,31
2021,Sandwell 028B,E01010055,1984,1769,1,156,58
2021,Sandwell 028C,E01010056,1864,1637,1,185,41
2021,Sandwell 028D,E01010057,2218,2024,3,155,36
2021,Sandwell 028E,E01010060,2080,1870,14,146,50
2021,Sandwell 029A,E01010038,1827,1727,2,93,5
2021,Sandwell 029B,E01010040,1410,1313,2,91,4
2021,Sandwell 029C,E01010041,1721,1584,4,131,2
2021,Sandwell 029D,E01010045,1687,1602,1,75,9
2021,Sandwell 030A,E01010000,1805,1687,3,108,7
2021,Sandwell 030B,E01010002,2170,2032,2,128,8
2021,Sandwell 030C,E01010003,1513,1351,2,140,20
2021,Sandwell 030D,E01010005,1627,1472,3,137,15
2021,Sandwell 030E,E01010006,1718,1568,0,142,8
2021,Sandwell 031A,E01009938,1818,1713,1,94,10
2021,Sandwell 031B,E01009943,1604,1507,1,86,10
2021,Sandwell 031C,E01009944,1823,1668,5,129,21
2021,Sandwell 031D,E01010051,1401,1217,1,165,18
2021,Sandwell 031E,E01010058,1653,1551,0,96,6
2021,Sandwell 032A,E01009937,1619,1523,1,87,8
2021,Sandwell 032B,E01009939,1687,1585,0,97,5
2021,Sandwell 032C,E01009940,1525,1428,1,89,7
2021,Sandwell 032D,E01009941,1565,1480,3,75,7
2021,Sandwell 032E,E01009942,1741,1672,3,57,9
2021,Sandwell 033A,E01009929,1733,1660,0,67,6
2021,Sandwell 033B,E01009930,1536,1456,2,75,3
