date,geography,geography code,Passports held: Total; measures: Value,Passports held: Europe; measures: Value,Passports held: Europe: United Kingdom; measures: Value,Passports held: Europe: Ireland; measures: Value,Passports held: Europe: Other Europe; measures: Value,Passports held: Europe: Other Europe: EU Member countries; measures: Value,Passports held: Europe: Other Europe: EU Member countries: France; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Germany; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Italy; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Portugal; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Spain; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Lithuania; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Poland; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Romania; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Other EU countries; measures: Value,Passports held: Europe: Other Europe: Rest of Europe; measures: Value,Passports held: Europe: Other Europe: Rest of Europe: Turkey; measures: Value,Passports held: Europe: Other Europe: Rest of Europe: Other Europe; measures: Value,Passports held: Africa; measures: Value,Passports held: Africa: North Africa; measures: Value,Passports held: Africa: Central and Western Africa; measures: Value,Passports held: Africa: South and Eastern Africa; measures: Value,Passports held: Middle East and Asia; measures: Value,Passports held: Middle East and Asia: Middle East; measures: Value,Passports held: Middle East and Asia: Eastern Asia; measures: Value,Passports held: Middle East and Asia: Southern Asia; measures: Value,Passports held: Middle East and Asia: South-East Asia; measures: Value,Passports held: Middle East and Asia: Central Asia; measures: Value,Passports held: The Americas and the Caribbean; measures: Value,Passports held: The Americas and the Caribbean: North America and the Caribbean; measures: Value,Passports held: The Americas and the Caribbean: Central and South America; measures: Value,"Passports held: Antarctica and Oceania, including Australasia; measures: Value",Passports held: British Overseas Territories; measures: Value,Passports held: No passport held; measures: Value
2021,Bolton 031A,E01004776,1823,1524,1476,9,39,38,1,1,2,6,0,2,14,10,2,1,0,1,1,0,1,0,8,0,0,7,1,0,1,1,0,0,0,289
2021,Bolton 031B,E01004895,1329,1101,1078,10,13,11,0,0,0,2,0,0,2,0,7,2,0,2,4,0,4,0,1,1,0,0,0,0,5,5,0,1,0,217
2021,Bolton 031C,E01004936,2170,1859,1800,9,50,49,0,0,3,0,0,8,22,6,10,1,1,0,3,0,0,3,7,4,2,1,0,0,1,1,0,0,0,300
2021,Bolton 031D,E01004938,1548,1121,1071,8,42,39,3,2,4,1,0,9,14,3,3,3,0,3,4,0,4,0,7,0,1,6,0,0,6,6,0,0,0,410
2021,Bolton 031E,E01004939,1603,1309,1276,3,30,28,0,0,1,0,3,4,8,5,7,2,1,1,0,0,0,0,6,0,0,5,1,0,1,1,0,0,0,287
2021,Bolton 032A,E01004858,1588,1242,1186,4,52,50,0,0,5,13,9,4,13,1,5,2,0,2,5,2,3,0,24,2,0,21,1,0,2,1,1,0,0,315
2021,Bolton 032B,E01004859,1505,1149,1101,5,43,42,1,1,14,2,0,1,16,2,5,1,1,0,9,1,5,3,21,0,1,18,2,0,3,0,3,0,0,323
2021,Bolton 032C,E01004860,1468,1225,1183,10,32,30,0,0,3,0,10,0,3,1,13,2,0,2,8,0,2,6,8,2,1,4,1,0,2,1,1,0,0,225
2021,Bolton 032D,E01004902,1847,1530,1419,6,105,98,3,0,12,23,2,4,26,9,19,7,3,4,9,0,8,1,10,0,2,8,0,0,14,8,6,0,1,283
2021,Bolton 032E,E01004906,1798,1409,1334,4,71,65,0,2,6,10,1,9,19,9,9,6,5,1,13,0,9,4,9,0,0,5,4,0,4,3,1,0,0,363
2021,Bolton 033A,E01004861,1963,1448,1299,8,141,134,1,6,11,14,11,0,53,3,35,7,0,7,31,3,22,6,23,0,2,19,2,0,3,0,3,0,0,458
2021,Bolton 033B,E01004862,1439,1029,961,1,67,67,0,0,11,2,0,9,30,7,8,0,0,0,9,0,7,2,20,1,0,15,4,0,4,1,3,1,0,376
2021,Bolton 033C,E01004863,1583,1095,1009,12,74,64,0,0,8,0,10,3,29,3,11,10,0,10,7,0,5,2,27,6,1,19,1,0,2,2,0,0,0,452
2021,Bolton 033D,E01004874,1757,1409,1331,10,68,67,1,3,1,14,8,5,17,3,15,1,0,1,16,0,10,6,21,2,0,14,5,0,3,0,3,0,0,308
2021,Bolton 033E,E01004876,1970,1566,1436,6,124,118,0,4,13,40,2,0,30,12,17,6,0,6,5,0,2,3,32,16,2,12,2,0,0,0,0,0,0,367
2021,Bolton 034A,E01004903,1445,1342,1323,5,14,13,0,5,0,2,1,0,1,2,2,1,0,1,3,1,2,0,1,0,0,1,0,0,1,1,0,0,0,98
2021,Bolton 034B,E01004904,1678,1508,1465,3,40,40,2,1,5,2,1,0,10,7,12,0,0,0,2,0,2,0,8,0,1,5,2,0,3,3,0,0,0,157
2021,Bolton 034C,E01004905,1595,1313,1253,3,57,56,0,0,1,3,6,0,36,0,10,1,1,0,14,1,7,6,6,0,1,5,0,0,0,0,0,0,0,262
2021,Bolton 034D,E01004907,1310,1011,983,2,26,26,0,0,3,1,0,0,20,0,2,0,0,0,8,0,8,0,3,3,0,0,0,0,3,2,1,0,0,285
2021,Bolton 034E,E01004908,1296,1094,1079,5,10,6,0,1,0,0,0,1,1,1,2,4,2,2,3,0,2,1,2,1,1,0,0,0,0,0,0,0,0,197
2021,Bolton 034F,E01004909,1397,1150,1118,1,31,28,0,2,1,2,3,4,11,0,5,3,0,3,5,2,1,2,2,0,1,1,0,0,0,0,0,0,0,240
2021,Bolton 034G,E01004910,2052,1789,1743,4,42,41,2,1,5,5,1,2,6,10,9,1,0,1,3,1,1,1,6,1,0,4,1,0,1,1,0,1,0,252
2021,Bolton 035A,E01004933,1313,1163,1153,5,5,5,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,4,1,1,1,1,0,1,1,0,1,0,144
2021,Bolton 035B,E01004934,1440,1253,1224,4,25,25,0,1,0,1,0,4,10,0,9,0,0,0,5,0,4,1,2,0,0,1,1,0,2,2,0,0,0,178
2021,Bolton 035C,E01004935,1835,1645,1628,8,9,8,0,0,1,0,0,1,2,0,4,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,188
2021,Bolton 035D,E01004937,1638,1503,1488,2,13,11,0,0,1,0,0,2,5,2,1,2,1,1,0,0,0,0,6,0,1,5,0,0,1,1,0,0,0,128
2021,Bolton 035E,E01004940,1429,1252,1203,8,41,41,0,0,0,1,0,7,5,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,175
2021,Bury 001A,E01005014,1468,1311,1269,10,32,29,1,0,6,0,0,1,10,5,6,3,0,3,1,0,0,1,4,0,3,0,1,0,4,3,1,1,0,147
2021,Bury 001B,E01005015,1494,1207,1182,7,18,18,1,1,2,0,4,0,5,0,5,0,0,0,1,0,1,0,18,0,0,15,3,0,2,2,0,0,0,266
2021,Bury 001C,E01005016,1495,1310,1275,8,27,23,1,1,6,1,0,0,9,3,2,4,1,3,0,0,0,0,3,0,0,0,3,0,3,3,0,0,0,179
2021,Bury 001D,E01005017,1834,1665,1638,7,20,20,0,0,8,3,0,0,6,0,3,0,0,0,0,0,0,0,5,0,1,1,3,0,3,1,2,0,0,161
2021,Bury 001E,E01005018,1534,1327,1299,5,23,19,3,0,3,0,2,0,3,1,7,4,1,3,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,201
2021,Bury 001F,E01005021,1218,1139,1118,11,10,10,1,0,5,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,78
2021,Bury 002A,E01005019,1500,1331,1315,4,12,12,0,0,1,0,3,0,7,0,1,0,0,0,2,0,1,1,5,0,3,0,2,0,1,1,0,0,0,161
2021,Bury 002B,E01005023,1280,1116,1103,7,6,6,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,1,0,0,161
2021,Bury 002C,E01005046,1480,1349,1326,16,7,6,0,0,0,0,1,0,1,0,4,1,1,0,1,0,0,1,1,0,1,0,0,0,2,2,0,3,0,124
2021,Bury 002D,E01005048,1657,1553,1542,6,5,5,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,101
2021,Bury 003A,E01005020,1362,1281,1269,3,9,9,1,1,1,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,80
2021,Bury 003B,E01005022,1496,1403,1377,17,9,9,1,0,1,0,3,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,90
2021,Bury 003C,E01005047,1475,1383,1371,10,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,91
2021,Bury 003D,E01005049,1647,1494,1476,7,11,10,0,0,7,0,0,0,2,0,1,1,0,1,0,0,0,0,2,0,0,1,1,0,3,3,0,0,0,148
2021,Bury 003E,E01005051,1525,1327,1291,20,16,16,0,0,2,0,2,0,6,0,6,0,0,0,3,0,1,2,4,0,3,1,0,0,2,1,1,1,0,188
2021,Bury 004A,E01004976,1545,1289,1232,13,44,44,0,1,5,0,1,0,19,1,17,0,0,0,3,0,0,3,17,1,0,16,0,0,2,2,0,0,0,234
2021,Bury 004B,E01004977,1709,1400,1352,4,44,37,2,1,7,2,9,0,5,1,10,7,0,7,6,0,3,3,13,2,0,8,0,3,2,1,1,1,0,287
2021,Bury 004C,E01004978,1858,1528,1421,6,101,100,0,6,37,4,27,0,16,0,10,1,0,1,13,7,2,4,67,1,2,62,2,0,11,2,9,1,0,238
2021,Bury 004D,E01004981,1471,1254,1233,9,12,11,1,1,0,0,0,1,1,2,5,1,0,1,1,0,1,0,9,6,2,1,0,0,2,2,0,0,0,205
2021,Bury 004E,E01004982,1490,1336,1303,7,26,26,0,0,2,0,0,2,4,5,13,0,0,0,7,0,7,0,4,0,3,1,0,0,0,0,0,0,0,143
2021,Bury 005A,E01004961,1449,1216,1183,8,25,23,0,1,3,0,1,5,9,0,4,2,0,2,4,2,2,0,1,1,0,0,0,0,0,0,0,4,0,224
2021,Bury 005B,E01004965,1238,1136,1116,12,8,8,0,1,2,0,2,0,0,0,3,0,0,0,2,0,0,2,6,0,1,4,1,0,1,1,0,0,0,93
2021,Bury 005C,E01004966,1825,1437,1350,6,81,81,1,2,7,7,3,3,38,3,17,0,0,0,9,0,4,5,29,2,6,15,6,0,3,0,3,1,0,346
2021,Bury 005D,E01004967,1190,1113,1089,8,16,16,0,0,7,4,0,0,4,0,1,0,0,0,0,0,0,0,14,0,0,13,1,0,0,0,0,0,0,63
2021,Bury 006A,E01004963,1477,1294,1254,9,31,25,0,1,4,4,0,0,5,6,5,6,0,6,3,0,3,0,2,0,0,1,1,0,1,1,0,2,0,175
2021,Bury 006B,E01004968,1487,1340,1317,11,12,11,0,0,2,1,1,0,3,0,4,1,0,1,2,0,2,0,8,0,0,6,2,0,2,2,0,0,0,135
2021,Bury 006C,E01005050,2125,1908,1876,6,26,26,1,1,7,0,2,0,7,0,8,0,0,0,13,0,8,5,13,0,3,9,1,0,1,1,0,0,0,190
2021,Bury 006D,E01005052,1444,1301,1284,11,6,5,1,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,141
2021,Bury 006E,E01005053,1526,1331,1316,6,9,8,0,0,0,0,0,0,2,0,6,1,0,1,0,0,0,0,1,0,0,0,1,0,3,2,1,2,0,189
2021,Bury 007A,E01004954,1452,1212,1159,5,48,48,0,0,1,2,14,3,22,0,6,0,0,0,14,6,7,1,42,0,0,42,0,0,9,3,6,0,0,175
2021,Bury 007B,E01004955,1358,1084,1059,4,21,21,0,0,4,0,2,0,13,0,2,0,0,0,8,5,1,2,26,0,0,24,2,0,2,2,0,1,0,237
2021,Bury 007C,E01004956,1776,1418,1319,11,88,88,3,1,27,3,8,0,22,4,20,0,0,0,10,1,3,6,29,0,0,28,1,0,2,0,2,1,0,316
2021,Bury 007D,E01004957,1901,1330,1221,13,96,96,2,1,23,4,3,3,31,4,25,0,0,0,22,10,7,5,62,10,0,51,1,0,1,1,0,0,0,486
2021,Bury 007E,E01004960,1671,956,863,0,93,92,0,1,7,0,4,10,62,3,5,1,0,1,31,17,9,5,79,9,5,62,3,0,5,3,2,0,0,600
2021,Bury 008A,E01004958,1508,1104,994,7,103,103,0,9,24,4,13,1,17,13,22,0,0,0,7,0,5,2,48,0,1,47,0,0,0,0,0,0,0,349
2021,Bury 008B,E01004959,1733,1325,1193,14,118,116,0,1,31,1,14,7,36,9,17,2,0,2,7,3,3,1,69,5,1,58,5,0,4,2,2,1,0,327
2021,Bury 008C,E01004979,1814,1304,1129,7,168,160,4,4,48,4,36,5,25,11,23,8,0,8,17,6,9,2,126,2,0,123,1,0,0,0,0,0,0,367
2021,Bury 008D,E01004980,1455,1159,1029,6,124,123,10,2,20,6,26,1,26,8,24,1,0,1,6,2,4,0,59,1,4,54,0,0,2,1,1,0,0,229
2021,Bury 008E,E01005024,2651,2090,1616,13,461,452,6,4,167,61,69,10,72,12,51,9,1,8,30,7,17,6,253,15,4,228,6,0,26,16,10,3,0,249
2021,Bury 008F,E01005026,2193,1857,1473,7,377,367,1,3,113,38,48,5,113,5,41,10,0,10,9,1,8,0,156,1,0,150,5,0,3,1,2,0,0,168
2021,Bury 009A,E01004947,1545,1240,1171,5,64,63,1,1,15,1,1,0,19,13,12,1,1,0,17,1,11,5,27,1,5,21,0,0,3,2,1,2,0,256
2021,Bury 009B,E01004948,1872,1472,1418,12,42,41,0,2,5,3,3,3,7,0,18,1,0,1,22,2,7,13,30,0,1,27,2,0,7,0,7,0,0,341
2021,Bury 009C,E01004962,2012,1757,1707,11,39,36,2,0,9,1,0,1,10,4,9,3,0,3,4,0,3,1,13,5,2,2,4,0,3,1,2,0,0,235
2021,Bury 009D,E01004964,1856,1568,1513,12,43,43,2,1,8,3,3,3,14,2,7,0,0,0,13,2,8,3,18,0,2,16,0,0,9,2,7,0,0,248
2021,Bury 010A,E01004949,1411,1281,1262,6,13,13,1,0,0,0,0,0,2,2,8,0,0,0,4,2,1,1,4,0,3,0,1,0,0,0,0,2,0,120
2021,Bury 010B,E01004950,1488,1373,1358,9,6,6,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,112
2021,Bury 010C,E01004951,1566,1396,1382,6,8,8,0,0,1,3,0,0,0,0,4,0,0,0,2,0,0,2,14,0,0,13,1,0,0,0,0,0,0,154
2021,Bury 010D,E01004952,1335,1236,1216,14,6,6,0,0,2,0,0,0,4,0,0,0,0,0,4,0,4,0,13,0,0,11,2,0,4,3,1,0,0,78
2021,Bury 010E,E01004953,1532,1373,1355,9,9,9,0,0,0,0,0,0,4,3,2,0,0,0,4,3,1,0,11,0,0,11,0,0,0,0,0,1,0,143
2021,Bury 011A,E01005025,1698,1466,1362,7,97,95,0,2,24,0,21,4,24,0,20,2,0,2,3,1,1,1,59,1,2,55,1,0,7,7,0,0,0,163
2021,Bury 011B,E01005027,1865,1526,1327,16,183,182,5,12,71,5,39,3,33,2,12,1,0,1,13,1,3,9,115,0,1,110,4,0,3,0,3,0,0,208
2021,Bury 011C,E01005028,2235,1762,1480,4,278,275,0,2,26,7,11,1,201,8,19,3,1,2,25,5,11,9,94,3,0,90,1,0,9,9,0,1,0,344
2021,Bury 011D,E01005029,1983,1671,1482,5,184,183,1,7,67,11,32,8,35,0,22,1,0,1,3,0,2,1,120,2,0,118,0,0,5,5,0,1,0,183
2021,Bury 012A,E01005000,1470,1340,1328,8,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,5,1,2,1,0,1,1,0,1,0,119
2021,Bury 012B,E01005001,1280,1191,1165,10,16,16,2,0,0,0,0,1,8,0,5,0,0,0,1,0,0,1,6,1,0,5,0,0,1,1,0,0,0,81
2021,Bury 012C,E01005005,1409,1288,1280,5,3,3,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,118
2021,Bury 012D,E01005006,2020,1801,1765,6,30,26,5,1,6,0,0,0,3,5,6,4,1,3,3,0,0,3,11,5,0,5,1,0,4,4,0,0,0,201
2021,Bury 013A,E01005030,1787,1391,1301,7,83,76,1,2,26,1,13,0,19,0,14,7,1,6,3,3,0,0,53,3,4,43,3,0,4,4,0,0,0,336
2021,Bury 013B,E01005054,1571,1406,1367,15,24,23,0,0,6,2,1,0,9,0,5,1,1,0,3,0,0,3,20,2,2,12,4,0,5,4,1,0,0,137
2021,Bury 013C,E01005059,1783,1575,1400,31,144,143,4,2,20,5,10,9,62,0,31,1,0,1,4,0,4,0,42,3,1,36,2,0,3,3,0,0,0,159
2021,Bury 013D,E01005060,1736,1557,1489,9,59,56,6,1,3,5,4,0,23,0,14,3,2,1,1,0,0,1,15,0,0,14,1,0,5,2,3,0,0,158
2021,Bury 014A,E01004997,1551,1305,1270,7,28,28,0,0,6,6,7,1,3,2,3,0,0,0,3,0,1,2,11,0,0,7,4,0,6,2,4,0,0,226
2021,Bury 014B,E01004998,1655,1430,1406,10,14,13,1,0,0,2,2,0,3,2,3,1,1,0,0,0,0,0,5,1,0,2,2,0,0,0,0,0,0,220
2021,Bury 014C,E01004999,1478,1313,1266,5,42,42,1,1,0,4,0,1,13,8,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,164
2021,Bury 014D,E01005002,1505,1286,1264,7,15,15,1,0,2,1,0,0,8,0,3,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,2,0,214
2021,Bury 014E,E01005003,1483,1157,1095,5,57,52,0,0,4,3,6,0,18,8,13,5,5,0,10,0,9,1,10,2,2,3,3,0,2,2,0,0,0,304
2021,Bury 015A,E01004991,1382,1158,1107,6,45,44,0,2,2,0,4,3,19,0,14,1,0,1,13,0,3,10,9,0,0,9,0,0,1,1,0,0,0,201
2021,Bury 015B,E01004992,1427,1161,1101,11,49,49,0,1,7,0,2,4,24,9,2,0,0,0,1,1,0,0,3,0,0,3,0,0,1,1,0,0,0,261
2021,Bury 015C,E01004993,1990,1690,1601,12,77,73,9,0,6,4,1,9,31,4,9,4,0,4,10,5,4,1,28,4,6,16,2,0,1,1,0,1,0,260
2021,Bury 015D,E01004994,1383,1090,1024,7,59,56,2,0,21,0,3,0,15,4,11,3,1,2,8,2,6,0,26,3,1,19,3,0,4,2,2,1,0,254
2021,Bury 016A,E01004990,1587,1309,1256,9,44,43,2,2,0,0,7,0,11,0,21,1,0,1,10,2,8,0,16,3,6,6,1,0,0,0,0,1,0,251
2021,Bury 016B,E01004996,1507,1090,1051,6,33,33,1,0,1,0,9,0,9,0,13,0,0,0,10,2,4,4,26,0,3,23,0,0,3,2,1,0,0,378
2021,Bury 016C,E01005004,1580,1149,1106,11,32,32,0,0,1,0,5,0,11,5,10,0,0,0,7,4,0,3,17,4,4,7,2,0,3,3,0,0,0,404
2021,Bury 016D,E01005008,2171,1658,1541,11,106,101,1,1,27,13,0,5,34,2,18,5,1,4,20,4,8,8,23,7,2,13,1,0,3,2,1,0,0,467
2021,Bury 016E,E01005009,1768,1393,1278,6,109,107,0,6,8,9,8,7,29,18,22,2,0,2,5,1,0,4,32,2,2,25,3,0,8,7,1,0,0,330
2021,Bury 017A,E01004945,1534,1378,1318,31,29,29,0,3,5,1,3,5,6,1,5,0,0,0,0,0,0,0,10,4,0,1,5,0,1,1,0,2,0,143
2021,Bury 017B,E01005055,1448,1322,1269,21,32,25,0,0,2,0,1,0,12,0,10,7,0,7,4,1,0,3,8,0,1,6,1,0,1,0,1,1,0,112
2021,Bury 017C,E01005056,1273,1176,1128,22,26,26,3,0,3,0,5,0,6,5,4,0,0,0,2,0,2,0,13,2,0,11,0,0,3,3,0,0,0,79
2021,Bury 017D,E01005057,1617,1468,1439,4,25,25,0,0,2,0,3,2,8,0,10,0,0,0,2,2,0,0,4,0,0,4,0,0,0,0,0,1,0,142
2021,Bury 017E,E01005058,1346,1252,1192,26,34,32,0,2,11,0,8,0,3,0,8,2,0,2,3,0,3,0,8,0,0,7,1,0,8,4,4,0,0,75
2021,Bury 018A,E01004995,1501,1326,1296,8,22,20,0,2,3,0,0,0,9,1,5,2,1,1,1,0,1,0,0,0,0,0,0,0,3,3,0,0,0,171
2021,Bury 018B,E01005010,1605,1411,1367,8,36,35,4,0,2,0,3,4,15,0,7,1,0,1,3,1,0,2,7,1,0,5,1,0,6,6,0,0,0,178
2021,Bury 018C,E01005012,1757,1431,1364,15,52,49,1,1,3,0,2,1,26,2,13,3,0,3,10,0,6,4,10,1,1,6,2,0,2,1,1,0,0,304
2021,Bury 018D,E01005013,2620,2154,2000,18,136,134,1,1,10,20,3,7,49,5,38,2,0,2,19,5,12,2,14,6,5,0,3,0,11,9,2,1,0,421
2021,Bury 019A,E01004984,1392,1293,1255,15,23,22,1,1,2,0,3,0,4,1,10,1,0,1,3,2,0,1,17,12,0,3,2,0,2,1,1,1,0,76
2021,Bury 019B,E01004985,1459,1395,1335,35,25,22,0,0,8,1,0,0,0,4,9,3,0,3,1,0,0,1,11,5,1,5,0,0,7,7,0,0,0,45
2021,Bury 019C,E01004989,1419,1307,1266,17,24,23,2,1,3,6,0,0,6,0,5,1,0,1,1,0,0,1,14,5,1,8,0,0,1,1,0,0,0,96
2021,Bury 019D,E01005007,1508,1297,1254,18,25,25,0,0,2,1,2,3,10,1,6,0,0,0,1,0,1,0,14,0,1,11,2,0,11,8,3,1,0,184
2021,Bury 019E,E01005011,1430,1298,1249,15,34,34,3,1,5,0,0,0,12,3,10,0,0,0,2,2,0,0,4,1,2,1,0,0,4,4,0,3,0,119
2021,Bury 020A,E01004983,1358,1201,1073,15,113,112,1,3,8,0,21,4,28,12,35,1,0,1,4,2,2,0,30,4,5,19,2,0,4,1,3,0,0,119
2021,Bury 020B,E01004986,1629,1395,1302,17,76,74,4,4,11,6,7,1,18,1,22,2,0,2,16,1,8,7,20,14,1,3,2,0,15,7,8,0,0,183
2021,Bury 020C,E01004987,1312,1025,970,13,42,42,0,0,11,1,2,2,8,0,18,0,0,0,5,0,5,0,10,0,2,8,0,0,2,2,0,0,0,270
2021,Bury 020D,E01004988,1389,1198,1142,8,48,45,1,1,9,1,6,1,9,8,9,3,1,2,4,1,1,2,11,1,1,9,0,0,1,1,0,0,0,175
2021,Bury 021A,E01004941,1866,1585,1488,17,80,78,2,0,10,1,0,4,27,4,30,2,0,2,12,6,4,2,18,6,3,9,0,0,3,3,0,0,0,248
2021,Bury 021B,E01004942,1701,1258,1095,11,152,145,0,3,3,7,2,16,82,14,18,7,0,7,19,4,11,4,17,1,2,10,4,0,4,2,2,0,0,403
2021,Bury 021C,E01004943,1838,1561,1417,15,129,121,5,6,13,0,3,1,51,7,35,8,5,3,22,1,9,12,41,7,4,29,1,0,11,9,2,0,0,203
2021,Bury 021D,E01004944,1514,1372,1323,19,30,30,0,1,7,0,7,1,5,0,9,0,0,0,5,0,4,1,16,6,1,9,0,0,2,2,0,0,0,119
2021,Bury 021E,E01004946,1680,1319,1245,15,59,57,1,1,2,5,0,0,38,3,7,2,0,2,8,1,5,2,8,1,1,6,0,0,0,0,0,1,0,344
2021,Bury 022A,E01004969,1510,1263,1152,21,90,86,1,3,14,8,1,8,16,9,26,4,0,4,5,0,5,0,25,7,5,13,0,0,7,3,4,0,0,210
2021,Bury 022B,E01004970,1629,1459,1397,18,44,39,0,6,2,0,6,0,8,1,16,5,0,5,20,12,3,5,20,4,3,9,4,0,1,0,1,1,0,128
2021,Bury 022C,E01004971,1482,1355,1288,18,49,45,3,2,9,2,3,0,9,4,13,4,0,4,1,0,0,1,17,0,2,12,3,0,4,2,2,1,0,104
2021,Bury 022D,E01005034,1788,1563,1495,25,43,41,1,3,3,0,3,2,16,0,13,2,0,2,8,0,5,3,5,0,2,2,1,0,3,1,2,0,0,209
2021,Bury 023A,E01004972,1495,1215,1119,11,85,79,0,3,2,1,6,9,32,6,20,6,0,6,5,0,4,1,23,1,4,17,1,0,5,3,2,0,0,247
2021,Bury 023B,E01004973,1546,1379,1303,12,64,50,2,1,3,0,2,2,20,5,15,14,1,13,5,0,5,0,19,0,0,19,0,0,5,2,3,0,0,138
2021,Bury 023C,E01004975,1499,1336,1240,18,78,77,2,1,9,5,4,12,21,1,22,1,0,1,3,1,1,1,8,0,3,3,2,0,3,3,0,1,0,148
2021,Bury 023D,E01005039,1574,1292,1206,27,59,59,0,2,7,5,1,1,21,0,22,0,0,0,10,1,7,2,17,3,1,13,0,0,3,1,2,0,0,252
2021,Bury 023E,E01005045,1623,1416,1330,17,69,66,2,4,7,2,12,3,17,12,7,3,0,3,2,0,1,1,15,0,3,9,3,0,5,4,1,0,0,185
2021,Bury 024A,E01004974,1410,1263,1191,34,38,36,0,0,3,0,3,0,4,1,25,2,2,0,1,0,0,1,13,5,2,5,1,0,3,2,1,0,0,130
2021,Bury 024B,E01005033,1675,1538,1413,16,109,102,10,1,6,1,2,4,33,3,42,7,0,7,7,0,4,3,14,5,0,9,0,0,14,11,3,0,0,102
2021,Bury 024C,E01005036,1984,1741,1608,26,107,102,4,1,6,5,13,2,46,8,17,5,0,5,9,2,0,7,39,2,2,27,8,0,6,3,3,1,0,188
2021,Bury 024D,E01005037,1494,1319,1231,22,66,63,0,5,5,4,4,1,14,4,26,3,0,3,6,0,3,3,13,0,3,8,2,0,5,5,0,0,0,151
2021,Bury 025A,E01005031,1533,1285,1172,19,94,88,5,4,7,5,10,6,32,3,16,6,0,6,5,1,2,2,32,8,4,20,0,0,0,0,0,0,0,211
2021,Bury 025B,E01005032,1349,1052,944,5,103,95,3,3,5,4,1,9,32,6,32,8,0,8,17,3,8,6,29,12,0,17,0,0,1,1,0,0,0,250
2021,Bury 025C,E01005035,1456,1328,1266,27,35,35,5,2,2,0,3,0,10,1,12,0,0,0,2,0,0,2,1,0,1,0,0,0,2,1,1,0,0,123
2021,Bury 025D,E01005038,1354,1237,1182,25,30,24,3,2,1,0,5,0,8,0,5,6,0,6,3,1,2,0,19,2,0,15,2,0,4,4,0,0,0,91
2021,Bury 026A,E01005040,1847,1679,1553,28,98,86,10,8,10,6,5,2,10,0,35,12,0,12,5,1,3,1,38,7,1,28,2,0,2,0,2,5,0,118
2021,Bury 026B,E01005041,1859,1695,1597,22,76,70,2,7,4,0,4,0,11,0,42,6,2,4,3,1,0,2,47,10,6,31,0,0,13,8,5,2,0,99
2021,Bury 026C,E01005042,1952,1741,1627,19,95,75,6,2,2,1,7,4,14,10,29,20,0,20,2,1,1,0,29,18,0,10,1,0,11,11,0,1,0,168
2021,Bury 026D,E01005043,1950,1796,1689,6,101,85,11,11,3,1,3,4,10,13,29,16,1,15,5,0,4,1,15,3,0,12,0,0,13,13,0,0,0,121
2021,Bury 026E,E01005044,1962,1684,1492,19,173,147,7,10,4,2,8,1,52,18,45,26,0,26,9,0,3,6,47,26,3,18,0,0,15,14,1,0,0,207
2021,Manchester 001A,E01005098,1633,1323,1160,34,129,119,0,0,16,4,6,3,52,19,19,10,3,7,29,3,19,7,13,5,0,5,3,0,0,0,0,0,0,268
2021,Manchester 001B,E01005099,1942,1492,1227,36,229,229,4,14,65,28,18,6,46,1,47,0,0,0,56,7,43,6,28,7,6,14,0,1,4,1,3,0,0,362
2021,Manchester 001C,E01005100,1664,1363,1236,19,108,106,0,0,23,5,10,12,39,8,9,2,0,2,26,0,12,14,23,0,9,14,0,0,3,3,0,1,0,248
2021,Manchester 001D,E01005102,1369,1177,1084,4,89,86,0,4,5,2,3,2,40,12,18,3,0,3,7,0,4,3,9,1,3,5,0,0,3,2,1,0,0,173
