date,geography,geography code,Population Density: Persons per square kilometre; measures: Value
2021,Oldham 019B,E01005431,4238.6
2021,Oldham 019C,E01005450,11964.2
2021,Oldham 019D,E01005451,4835.9
2021,Oldham 020C,E01005408,2031.2
2021,Oldham 020D,E01005409,61.1
2021,Oldham 020E,E01032922,2834.0
2021,Oldham 021A,E01005406,951.3
2021,Oldham 021B,E01005413,2791.7
2021,Oldham 021C,E01005419,5881.6
2021,Oldham 021D,E01005420,3572.2
2021,Oldham 022A,E01005321,3043.4
2021,Oldham 022B,E01005326,13427.4
2021,Oldham 022C,E01005427,7618.7
2021,Oldham 022D,E01005429,7622.1
2021,Oldham 022E,E01005430,10689.7
2021,Oldham 024A,E01005320,12075.1
2021,Oldham 024B,E01005434,3463.1
2021,Oldham 024C,E01005437,15340.8
2021,Oldham 024D,E01005459,5266.3
2021,Oldham 026A,E01005383,4634.1
2021,Oldham 026D,E01005386,752.0
2021,Oldham 026E,E01032556,3694.0
2021,Oldham 026F,E01032557,4913.6
2021,Oldham 027A,E01005342,6197.0
2021,Oldham 027B,E01005343,9915.9
2021,Oldham 027C,E01005344,7249.0
2021,Oldham 027D,E01005381,6145.1
2021,Oldham 028A,E01005332,3977.1
2021,Oldham 028B,E01005341,5536.8
2021,Oldham 028C,E01005345,2362.8
2021,Oldham 028D,E01005346,3629.3
2021,Oldham 028E,E01005347,2264.2
2021,Oldham 029A,E01005322,7051.4
2021,Oldham 029B,E01005323,5629.3
2021,Oldham 029C,E01005324,3097.5
2021,Oldham 029D,E01005325,4435.6
2021,Oldham 029E,E01005438,4310.2
2021,Oldham 030A,E01005377,7584.6
2021,Oldham 030B,E01005379,7397.3
2021,Oldham 030C,E01005380,2548.0
2021,Oldham 030D,E01005382,5643.6
2021,Oldham 030E,E01005439,5383.3
2021,Oldham 031A,E01005362,4584.5
2021,Oldham 031B,E01005364,6510.5
2021,Oldham 031C,E01005368,5766.5
2021,Oldham 031D,E01005376,3296.8
2021,Oldham 031E,E01005378,3165.9
2021,Oldham 032A,E01005363,5832.8
2021,Oldham 032B,E01005369,3702.0
2021,Oldham 032C,E01005370,3866.7
2021,Oldham 032D,E01005371,4296.6
2021,Oldham 033A,E01005365,1337.3
2021,Oldham 033B,E01005366,5106.7
2021,Oldham 033C,E01005367,746.1
2021,Oldham 033D,E01005440,900.5
2021,Oldham 034A,E01005372,6284.4
2021,Oldham 034B,E01005373,6312.2
2021,Oldham 034C,E01005374,7196.1
2021,Oldham 034D,E01005375,3235.7
2021,Oldham 036C,E01005460,12346.0
2021,Oldham 036D,E01005463,11276.7
2021,Oldham 036A,E01034232,9266.2
2021,Oldham 036B,E01034233,6145.9
2021,Oldham 037B,E01005435,12102.4
2021,Oldham 037D,E01005436,8200.2
2021,Oldham 037A,E01005461,10301.7
2021,Oldham 037C,E01005462,7306.2
2021,Rochdale 001A,E01005518,203.5
2021,Rochdale 001B,E01005520,1086.9
2021,Rochdale 001C,E01005522,5505.7
2021,Rochdale 001D,E01005523,3216.9
2021,Rochdale 002A,E01005519,1333.1
2021,Rochdale 002B,E01005594,355.8
2021,Rochdale 002C,E01005597,278.1
2021,Rochdale 002D,E01005598,3461.5
2021,Rochdale 003A,E01005516,4644.7
2021,Rochdale 003B,E01005517,2418.3
2021,Rochdale 003C,E01005521,90.1
2021,Rochdale 003D,E01005596,1587.0
2021,Rochdale 004A,E01005578,4196.4
2021,Rochdale 004B,E01005579,5123.9
2021,Rochdale 004C,E01005586,4851.3
2021,Rochdale 004D,E01005593,6357.5
2021,Rochdale 004E,E01005595,6003.6
2021,Rochdale 005A,E01005489,2371.8
2021,Rochdale 005B,E01005490,1823.4
2021,Rochdale 005C,E01005491,2836.8
2021,Rochdale 005D,E01005493,2775.7
2021,Rochdale 005E,E01005494,4626.3
2021,Rochdale 005F,E01005495,2781.0
2021,Rochdale 006A,E01005488,461.2
2021,Rochdale 006B,E01005492,2308.5
2021,Rochdale 006C,E01005499,77.2
2021,Rochdale 006D,E01005571,372.2
2021,Rochdale 007A,E01005570,1688.2
2021,Rochdale 007B,E01005572,4326.5
2021,Rochdale 007C,E01005573,2348.4
2021,Rochdale 007D,E01005574,1729.0
2021,Rochdale 007E,E01005587,3586.8
2021,Rochdale 007F,E01005588,3309.0
2021,Rochdale 008A,E01005580,3932.7
2021,Rochdale 008B,E01005581,6652.1
2021,Rochdale 008D,E01005583,7410.9
2021,Rochdale 008F,E01005585,3137.0
2021,Rochdale 008H,E01034234,11737.7
2021,Rochdale 008I,E01034235,7007.1
2021,Rochdale 009A,E01005496,4269.6
2021,Rochdale 009B,E01005589,6591.7
2021,Rochdale 009C,E01005590,3727.5
2021,Rochdale 009D,E01005591,5537.7
2021,Rochdale 009E,E01005592,2395.1
2021,Rochdale 010A,E01005472,3041.6
2021,Rochdale 010B,E01005473,6264.7
2021,Rochdale 010C,E01005482,1936.6
2021,Rochdale 010D,E01005483,8101.5
2021,Rochdale 010E,E01005484,3489.0
2021,Rochdale 010F,E01005486,10143.1
2021,Rochdale 010G,E01005487,4744.1
2021,Rochdale 011A,E01005474,1382.0
2021,Rochdale 011B,E01005575,3772.0
2021,Rochdale 011C,E01005576,2261.2
2021,Rochdale 011D,E01005577,2116.3
2021,Rochdale 012A,E01005469,6051.1
2021,Rochdale 012B,E01005563,4910.6
2021,Rochdale 012C,E01005565,5289.6
2021,Rochdale 012D,E01005566,3771.3
2021,Rochdale 012E,E01005568,9933.4
2021,Rochdale 012F,E01005569,5708.8
2021,Rochdale 013A,E01005556,3286.0
2021,Rochdale 013B,E01005559,2171.1
2021,Rochdale 013C,E01005560,1157.0
2021,Rochdale 013D,E01005567,1432.5
2021,Rochdale 014A,E01005555,394.8
2021,Rochdale 014B,E01005557,4060.6
2021,Rochdale 014C,E01005558,5022.1
2021,Rochdale 014D,E01005561,118.6
2021,Rochdale 014E,E01005562,2161.6
2021,Rochdale 015A,E01005470,15025.8
2021,Rochdale 015B,E01005471,4207.4
2021,Rochdale 015C,E01005475,6019.0
2021,Rochdale 015D,E01005485,9777.7
2021,Rochdale 015E,E01005564,5464.9
2021,Rochdale 016A,E01005464,5384.2
2021,Rochdale 016B,E01005465,3242.0
2021,Rochdale 016C,E01005466,4169.5
2021,Rochdale 016D,E01005467,1694.0
2021,Rochdale 016E,E01005468,1096.8
2021,Rochdale 017A,E01005476,1429.0
2021,Rochdale 017B,E01005477,3962.9
2021,Rochdale 017C,E01005478,867.1
2021,Rochdale 017D,E01005479,1452.2
2021,Rochdale 017E,E01005480,2776.0
2021,Rochdale 017F,E01005481,4226.4
2021,Rochdale 018A,E01005497,4206.9
2021,Rochdale 018B,E01005501,3029.2
2021,Rochdale 018C,E01005502,7027.0
2021,Rochdale 018D,E01005504,5536.1
2021,Rochdale 018E,E01005505,3168.3
2021,Rochdale 018F,E01005509,6790.4
2021,Rochdale 019A,E01005510,4862.2
2021,Rochdale 019B,E01005511,1591.2
2021,Rochdale 019C,E01005512,6354.8
2021,Rochdale 019D,E01005513,5762.0
2021,Rochdale 019E,E01005514,716.5
2021,Rochdale 019F,E01005515,2459.6
2021,Rochdale 020A,E01005498,1702.9
2021,Rochdale 020B,E01005500,871.9
2021,Rochdale 020C,E01005503,3670.3
2021,Rochdale 020D,E01005506,5981.5
2021,Rochdale 020E,E01005507,2439.8
2021,Rochdale 020F,E01005508,462.4
2021,Rochdale 021A,E01005524,4923.0
2021,Rochdale 021B,E01005525,3860.8
2021,Rochdale 021C,E01005526,787.8
2021,Rochdale 021D,E01005528,5072.1
2021,Rochdale 021E,E01005536,5158.1
2021,Rochdale 021F,E01005543,401.9
2021,Rochdale 022A,E01005527,4779.3
2021,Rochdale 022B,E01005529,6658.6
2021,Rochdale 022C,E01005551,6775.9
2021,Rochdale 022D,E01005552,6691.4
2021,Rochdale 022E,E01005553,7077.8
2021,Rochdale 022F,E01005554,687.2
2021,Rochdale 023A,E01005534,4893.0
2021,Rochdale 023B,E01005535,4926.2
2021,Rochdale 023C,E01005537,4962.9
2021,Rochdale 023D,E01005538,6333.3
2021,Rochdale 023E,E01005540,2833.4
2021,Rochdale 023F,E01005541,5913.6
2021,Rochdale 023G,E01005542,5024.9
2021,Rochdale 024A,E01005533,4299.3
2021,Rochdale 024B,E01005539,2808.6
2021,Rochdale 024C,E01005546,1020.3
2021,Rochdale 024D,E01005547,3648.6
2021,Rochdale 024E,E01005548,1905.3
2021,Rochdale 025A,E01005530,3557.8
2021,Rochdale 025B,E01005531,2757.8
2021,Rochdale 025C,E01005532,5087.1
2021,Rochdale 025D,E01005544,3762.8
2021,Rochdale 025E,E01005545,3675.4
2021,Rochdale 025F,E01005549,2777.7
2021,Rochdale 025G,E01005550,4267.4
2021,Salford 001A,E01005659,2638.4
2021,Salford 001B,E01005660,5612.7
2021,Salford 001C,E01005663,3766.4
2021,Salford 001D,E01005664,4859.2
2021,Salford 001E,E01005665,5503.5
2021,Salford 002A,E01005703,5319.9
2021,Salford 002B,E01005704,5861.3
2021,Salford 002C,E01005706,5613.6
2021,Salford 002D,E01005708,3813.2
2021,Salford 003A,E01005702,3666.8
2021,Salford 003C,E01005707,2805.2
2021,Salford 003D,E01033976,1139.0
2021,Salford 003E,E01033977,5933.4
2021,Salford 004A,E01005661,2729.1
2021,Salford 004B,E01005662,1848.5
2021,Salford 004C,E01005709,6401.0
2021,Salford 004D,E01005710,2839.2
2021,Salford 005A,E01005670,4378.9
2021,Salford 005B,E01005672,5383.3
2021,Salford 005C,E01005676,1873.4
2021,Salford 005D,E01005677,1261.3
2021,Salford 006A,E01005686,4616.6
2021,Salford 006B,E01005688,5139.3
2021,Salford 006C,E01005691,2031.9
2021,Salford 006D,E01005692,4002.9
2021,Salford 007A,E01005711,1843.9
2021,Salford 007B,E01005712,6145.1
2021,Salford 007C,E01005713,4085.9
2021,Salford 007D,E01005714,2178.7
2021,Salford 007E,E01005715,3435.7
2021,Salford 007F,E01005718,4477.1
2021,Salford 008A,E01005673,1579.7
2021,Salford 008C,E01005678,1688.7
2021,Salford 008D,E01005679,4102.7
2021,Salford 008E,E01033978,2183.2
2021,Salford 008F,E01033979,1243.8
2021,Salford 009A,E01005687,1895.8
2021,Salford 009B,E01005689,4913.7
2021,Salford 009C,E01005690,4530.5
2021,Salford 009D,E01005693,4163.3
2021,Salford 010A,E01005646,9099.7
2021,Salford 010B,E01005649,4683.3
2021,Salford 010C,E01005650,4562.7
2021,Salford 010D,E01005651,10044.1
2021,Salford 011A,E01005647,5466.1
2021,Salford 011B,E01005648,2980.5
2021,Salford 011C,E01005652,5789.3
2021,Salford 011D,E01005653,2198.1
2021,Salford 012A,E01005671,3192.7
2021,Salford 012B,E01005674,4924.9
2021,Salford 012C,E01005694,1984.9
2021,Salford 012D,E01005696,4315.4
2021,Salford 012E,E01005698,6198.9
2021,Salford 012F,E01005700,5111.3
2021,Salford 013A,E01005716,3526.2
2021,Salford 013B,E01005717,4074.9
2021,Salford 013C,E01005734,3958.1
2021,Salford 013D,E01005735,5805.8
2021,Salford 013E,E01005736,5187.7
2021,Salford 013F,E01005737,172.2
2021,Salford 013G,E01005739,2965.0
2021,Salford 014A,E01005695,1573.3
2021,Salford 014B,E01005697,4894.5
2021,Salford 014C,E01005738,596.6
2021,Salford 014D,E01005740,2476.4
2021,Salford 014E,E01005741,2096.4
2021,Salford 014F,E01005742,4242.8
2021,Salford 015A,E01005625,5046.0
2021,Salford 015B,E01005627,6766.7
2021,Salford 015C,E01005699,7745.6
2021,Salford 015D,E01005701,4618.1
2021,Salford 017A,E01005624,6352.7
2021,Salford 017B,E01005680,1850.2
2021,Salford 017C,E01005683,3707.1
2021,Salford 017G,E01033980,1595.8
2021,Salford 017H,E01033981,6786.4
2021,Salford 018A,E01005622,9797.3
2021,Salford 018B,E01005623,5552.6
2021,Salford 018C,E01005626,3624.6
2021,Salford 018D,E01005628,5811.8
2021,Salford 019A,E01005725,7181.5
2021,Salford 019B,E01005726,3250.9
2021,Salford 019C,E01005727,7744.0
2021,Salford 019D,E01005728,6079.4
2021,Salford 019E,E01005733,3564.7
2021,Salford 020A,E01005631,5658.4
2021,Salford 020B,E01005632,4442.4
2021,Salford 020C,E01005633,4282.9
2021,Salford 020D,E01005634,5261.6
2021,Salford 020E,E01005635,4317.1
2021,Salford 020F,E01005636,3554.4
2021,Salford 020G,E01005637,4463.9
2021,Salford 021A,E01005629,5683.1
2021,Salford 021B,E01005630,6723.8
2021,Salford 021C,E01005719,2899.8
2021,Salford 021E,E01005722,5486.0
2021,Salford 021F,E01005723,2589.6
2021,Salford 021G,E01005724,4539.0
2021,Salford 021H,E01033982,10742.0
2021,Salford 021I,E01033983,1526.6
2021,Salford 023A,E01005654,10790.3
2021,Salford 023B,E01005656,11450.7
2021,Salford 023C,E01005657,10303.0
2021,Salford 023D,E01005721,3812.3
2021,Salford 024C,E01005681,6781.0
2021,Salford 024D,E01005682,10394.0
2021,Salford 024E,E01033984,4665.8
2021,Salford 025A,E01005729,8091.7
2021,Salford 025B,E01005730,3865.6
2021,Salford 025C,E01005731,4333.5
2021,Salford 025D,E01005732,603.9
2021,Salford 026A,E01005599,4003.8
2021,Salford 026B,E01005600,6671.0
2021,Salford 026C,E01005601,8743.7
2021,Salford 026D,E01005602,7636.9
2021,Salford 027A,E01005603,7668.5
2021,Salford 027B,E01005604,4040.6
2021,Salford 027C,E01005605,1542.3
2021,Salford 027D,E01005638,7832.1
2021,Salford 029A,E01005639,7427.7
2021,Salford 029B,E01005640,578.9
2021,Salford 029C,E01005641,5638.2
2021,Salford 029D,E01005642,3786.8
2021,Salford 029E,E01005643,288.2
2021,Salford 029F,E01005644,4504.2
2021,Salford 029G,E01005645,2863.4
2021,Salford 030A,E01005616,3694.4
2021,Salford 030B,E01005617,1036.0
2021,Salford 030C,E01005618,1372.0
2021,Salford 030D,E01005619,2439.1
2021,Salford 030E,E01005620,2729.0
2021,Salford 030F,E01005621,200.7
2021,Salford 031B,E01005612,8453.2
2021,Salford 031A,E01005613,9208.2
2021,Salford 031C,E01005614,18890.9
2021,Salford 032C,E01005611,5996.2
2021,Salford 032D,E01005615,10528.2
2021,Salford 032A,E01033985,9771.0
2021,Salford 032B,E01033986,8327.9
2021,Salford 033F,E01032909,12033.7
2021,Salford 033E,E01033330,4139.1
2021,Salford 033A,E01033987,6226.7
2021,Salford 033B,E01033988,16306.0
2021,Salford 033C,E01033989,7092.7
2021,Salford 033D,E01033990,15063.5
2021,Salford 034C,E01005610,4380.0
2021,Salford 034D,E01032684,6068.3
2021,Salford 034E,E01032906,6073.1
2021,Salford 034A,E01033991,1909.2
2021,Salford 034B,E01033992,7092.8
2021,Salford 035C,E01005667,6083.5
2021,Salford 035B,E01032912,3637.7
2021,Salford 035A,E01032914,4141.0
2021,Salford 036C,E01032915,8328.8
2021,Salford 036A,E01033993,6523.9
2021,Salford 036B,E01033994,28515.8
2021,Salford 037A,E01033995,6807.9
2021,Salford 037B,E01033996,5688.9
2021,Salford 037C,E01033997,3631.9
2021,Salford 037D,E01033998,5572.3
2021,Salford 037E,E01033999,14507.7
2021,Stockport 001A,E01005886,8240.6
2021,Stockport 001B,E01005888,8168.7
2021,Stockport 001C,E01005889,5187.5
2021,Stockport 001D,E01005891,4222.0
2021,Stockport 001E,E01005894,8902.0
2021,Stockport 002A,E01005887,5089.6
2021,Stockport 002B,E01005890,4032.2
2021,Stockport 002C,E01005893,8421.3
2021,Stockport 002D,E01005896,6463.3
2021,Stockport 002E,E01005919,3427.5
2021,Stockport 003A,E01005862,6004.9
2021,Stockport 003B,E01005892,1626.7
2021,Stockport 003C,E01005895,2979.1
2021,Stockport 003D,E01005920,5154.5
2021,Stockport 003E,E01005921,4918.1
2021,Stockport 003F,E01005922,5773.3
2021,Stockport 004A,E01005753,6104.8
2021,Stockport 004B,E01005754,4474.4
2021,Stockport 004C,E01005755,2876.8
2021,Stockport 004D,E01005756,3866.0
2021,Stockport 005A,E01005745,1706.4
2021,Stockport 005B,E01005746,5043.4
2021,Stockport 005C,E01005747,4233.6
2021,Stockport 005D,E01005748,3301.3
2021,Stockport 006A,E01005863,4959.6
2021,Stockport 006B,E01005864,5491.3
2021,Stockport 006C,E01005866,5785.1
2021,Stockport 006D,E01005869,3187.9
2021,Stockport 007A,E01005914,3290.8
2021,Stockport 007B,E01005915,2372.5
2021,Stockport 007C,E01005916,4149.1
2021,Stockport 007D,E01005917,3598.3
2021,Stockport 008A,E01005859,6011.9
2021,Stockport 008B,E01005865,2395.4
2021,Stockport 008C,E01005867,4338.4
2021,Stockport 008D,E01005868,3250.7
2021,Stockport 009A,E01005743,2959.3
2021,Stockport 009B,E01005744,593.7
2021,Stockport 009C,E01005749,5237.2
2021,Stockport 009D,E01005750,2292.0
2021,Stockport 009E,E01005751,6037.1
2021,Stockport 010A,E01005897,1962.2
2021,Stockport 010B,E01005898,384.8
2021,Stockport 010C,E01005900,2666.7
2021,Stockport 010D,E01005903,1241.1
2021,Stockport 010E,E01005904,4314.7
2021,Stockport 011A,E01005853,3679.7
2021,Stockport 011B,E01005856,2874.6
2021,Stockport 011C,E01005860,4968.9
2021,Stockport 011D,E01005861,3192.0
2021,Stockport 012A,E01005752,4612.6
2021,Stockport 012B,E01005899,2057.2
2021,Stockport 012C,E01005901,776.9
2021,Stockport 012D,E01005902,2399.3
2021,Stockport 012E,E01005905,7804.8
2021,Stockport 013A,E01005852,2201.2
2021,Stockport 013B,E01005854,7137.0
2021,Stockport 013C,E01005855,4412.4
2021,Stockport 013D,E01005857,3722.5
2021,Stockport 013E,E01005858,3960.9
2021,Stockport 014A,E01005757,1718.1
2021,Stockport 014C,E01005766,5941.9
2021,Stockport 014D,E01005918,4891.0
2021,Stockport 014E,E01033947,1751.4
2021,Stockport 014F,E01033948,8399.8
2021,Stockport 015A,E01005870,2007.3
2021,Stockport 015B,E01005871,5611.0
2021,Stockport 015C,E01005873,3821.5
2021,Stockport 015D,E01005875,6385.9
2021,Stockport 016A,E01005764,5458.6
2021,Stockport 016B,E01005816,12826.6
2021,Stockport 016C,E01005817,5280.9
2021,Stockport 016D,E01005822,3880.1
2021,Stockport 017A,E01005880,334.5
2021,Stockport 017B,E01005881,1466.1
2021,Stockport 017C,E01005883,1151.7
2021,Stockport 017D,E01005908,164.6
2021,Stockport 018A,E01005765,5794.1
2021,Stockport 018B,E01005818,5420.1
2021,Stockport 018C,E01005819,2657.0
2021,Stockport 018D,E01005820,6817.6
2021,Stockport 018E,E01005821,3193.1
2021,Stockport 018F,E01005823,6992.4
2021,Stockport 019A,E01005825,5346.1
2021,Stockport 019B,E01005872,6125.8
2021,Stockport 019C,E01005874,3844.6
2021,Stockport 019D,E01005876,7071.9
2021,Stockport 019E,E01005877,4426.9
2021,Stockport 020A,E01005878,1935.8
2021,Stockport 020B,E01005879,6026.5
2021,Stockport 020C,E01005882,1142.8
2021,Stockport 020D,E01005884,1365.0
2021,Stockport 020E,E01005885,3285.6
2021,Stockport 021A,E01005832,2493.4
2021,Stockport 021B,E01005833,2670.1
2021,Stockport 021C,E01005835,843.5
2021,Stockport 021D,E01005837,3493.0
2021,Stockport 021E,E01005843,4451.9
2021,Stockport 022A,E01005769,1142.4
2021,Stockport 022B,E01005778,4312.4
2021,Stockport 022C,E01005779,5462.0
2021,Stockport 022D,E01005780,4989.9
2021,Stockport 022E,E01005781,3594.5
2021,Stockport 023A,E01005759,5285.2
2021,Stockport 023B,E01005760,8659.8
2021,Stockport 023C,E01005797,7497.3
2021,Stockport 023D,E01005800,4620.9
2021,Stockport 023E,E01005804,4671.6
2021,Stockport 024A,E01005824,6262.5
2021,Stockport 024B,E01005826,6116.2
2021,Stockport 024C,E01005827,5402.4
2021,Stockport 024D,E01005828,6324.3
2021,Stockport 024E,E01005829,2361.3
2021,Stockport 025A,E01005768,2457.2
2021,Stockport 025B,E01005770,4662.1
2021,Stockport 025C,E01005771,3628.3
2021,Stockport 025D,E01005775,3804.8
2021,Stockport 026A,E01005761,3696.2
2021,Stockport 026B,E01005762,4013.4
2021,Stockport 026C,E01005763,5687.6
2021,Stockport 026D,E01005799,5624.2
2021,Stockport 027A,E01005798,4237.4
2021,Stockport 027B,E01005801,2838.1
2021,Stockport 027C,E01005802,4681.0
2021,Stockport 027D,E01005803,3395.9
2021,Stockport 027E,E01005830,5096.0
2021,Stockport 027F,E01005831,6373.5
2021,Stockport 028A,E01005767,2268.4
2021,Stockport 028B,E01005772,3517.9
2021,Stockport 028C,E01005773,3044.7
2021,Stockport 028D,E01005774,2475.2
2021,Stockport 028E,E01005776,3700.7
2021,Stockport 029A,E01005909,861.5
2021,Stockport 029B,E01005910,4405.0
2021,Stockport 029C,E01005911,3680.1
2021,Stockport 029D,E01005912,431.8
2021,Stockport 030A,E01005782,3222.3
2021,Stockport 030B,E01005783,4625.5
2021,Stockport 030C,E01005784,1396.9
2021,Stockport 030D,E01005785,5417.7
2021,Stockport 030E,E01005786,4097.6
2021,Stockport 031A,E01005834,4934.4
2021,Stockport 031B,E01005836,3134.4
2021,Stockport 031C,E01005838,5056.8
2021,Stockport 031D,E01005840,3079.1
2021,Stockport 032A,E01005927,3301.3
2021,Stockport 032B,E01005928,1722.0
2021,Stockport 032C,E01005929,1630.1
2021,Stockport 032D,E01005930,1707.2
2021,Stockport 033A,E01005806,1607.3
2021,Stockport 033B,E01005813,2811.5
2021,Stockport 033C,E01005814,3251.4
2021,Stockport 033D,E01005815,4256.1
2021,Stockport 034A,E01005777,2865.0
2021,Stockport 034B,E01005787,2862.4
2021,Stockport 034C,E01005788,3466.2
2021,Stockport 034D,E01005790,4017.8
2021,Stockport 035A,E01005805,5380.9
2021,Stockport 035B,E01005807,2312.4
2021,Stockport 035C,E01005839,3520.8
2021,Stockport 035D,E01005841,3008.7
2021,Stockport 036A,E01005844,1861.7
2021,Stockport 036B,E01005845,4493.0
2021,Stockport 036C,E01005849,2770.6
2021,Stockport 036D,E01005851,3030.6
2021,Stockport 037A,E01005808,3605.1
2021,Stockport 037B,E01005809,880.9
2021,Stockport 037C,E01005810,2562.0
2021,Stockport 037D,E01005811,3503.1
2021,Stockport 037E,E01005812,1844.0
2021,Stockport 038A,E01005842,458.2
2021,Stockport 038B,E01005906,1506.7
2021,Stockport 038C,E01005907,1530.6
2021,Stockport 038D,E01005913,965.1
2021,Stockport 039A,E01005789,3910.6
2021,Stockport 039B,E01005791,4244.0
2021,Stockport 039C,E01005793,1628.4
2021,Stockport 039D,E01005795,3396.4
2021,Stockport 039E,E01005796,2997.6
2021,Stockport 040A,E01005846,4408.4
2021,Stockport 040B,E01005847,7389.9
2021,Stockport 040C,E01005848,1779.9
2021,Stockport 040D,E01005850,2744.7
2021,Stockport 041A,E01005792,3900.6
2021,Stockport 041B,E01005794,4527.3
2021,Stockport 041C,E01005923,2105.3
2021,Stockport 041D,E01005931,3766.5
2021,Stockport 042A,E01005924,3320.6
2021,Stockport 042B,E01005925,2499.6
2021,Stockport 042C,E01005926,389.3
2021,Stockport 042D,E01005932,1949.7
2021,Tameside 001A,E01006053,1323.9
2021,Tameside 001B,E01006054,1344.3
2021,Tameside 001C,E01006055,2858.5
2021,Tameside 001D,E01006057,4329.0
2021,Tameside 001E,E01006058,3956.5
2021,Tameside 001F,E01006059,1651.4
2021,Tameside 002A,E01005938,346.2
2021,Tameside 002B,E01005939,4109.3
2021,Tameside 002C,E01005940,2373.7
2021,Tameside 002D,E01005955,4431.5
2021,Tameside 003A,E01006056,350.8
2021,Tameside 003B,E01006061,1445.6
2021,Tameside 003C,E01006062,2688.2
2021,Tameside 003D,E01006063,1085.2
2021,Tameside 004A,E01005936,4186.7
2021,Tameside 004B,E01005937,3184.1
2021,Tameside 004C,E01005945,7569.5
2021,Tameside 004D,E01005946,7707.6
2021,Tameside 004E,E01005947,12459.3
2021,Tameside 005A,E01005954,3542.0
2021,Tameside 005B,E01005956,1262.2
2021,Tameside 005C,E01005957,6846.5
2021,Tameside 005D,E01005958,6495.6
2021,Tameside 005E,E01005959,5425.2
2021,Tameside 006A,E01005933,6231.2
2021,Tameside 006B,E01005934,5276.6
2021,Tameside 006C,E01005935,5376.1
2021,Tameside 006D,E01005949,5812.8
2021,Tameside 006E,E01005960,8027.6
2021,Tameside 007A,E01005941,6650.2
2021,Tameside 007B,E01005942,5474.6
2021,Tameside 007C,E01005943,3192.8
2021,Tameside 007D,E01005944,3193.1
2021,Tameside 008A,E01006060,3674.0
2021,Tameside 008B,E01006064,4314.6
2021,Tameside 008C,E01006065,5777.6
2021,Tameside 008D,E01006066,4262.5
2021,Tameside 009A,E01006067,4805.2
2021,Tameside 009B,E01006068,4949.2
2021,Tameside 009C,E01006069,2661.4
2021,Tameside 009D,E01006073,149.5
2021,Tameside 010A,E01005993,3543.3
2021,Tameside 010B,E01005995,1429.0
2021,Tameside 010C,E01005996,6152.9
2021,Tameside 010D,E01005997,4996.7
2021,Tameside 010E,E01006000,5658.6
2021,Tameside 011A,E01005994,4019.7
2021,Tameside 011B,E01005999,6368.1
2021,Tameside 011C,E01006002,5753.9
2021,Tameside 011D,E01006004,7042.5
2021,Tameside 011E,E01006005,4725.4
2021,Tameside 011F,E01006007,3374.7
2021,Tameside 012A,E01005998,5070.0
2021,Tameside 012B,E01006001,9778.6
2021,Tameside 012C,E01006003,8537.9
2021,Tameside 012D,E01006006,3678.1
2021,Tameside 013A,E01005948,2382.4
2021,Tameside 013B,E01005950,2825.4
2021,Tameside 013C,E01005951,1789.9
2021,Tameside 013E,E01005953,9491.7
2021,Tameside 013F,E01033949,8604.5
2021,Tameside 013G,E01033950,4377.4
2021,Tameside 014A,E01005961,1460.6
2021,Tameside 014B,E01005962,4559.8
2021,Tameside 014C,E01005968,3596.4
2021,Tameside 014D,E01005969,4074.7
2021,Tameside 015A,E01006022,3657.0
2021,Tameside 015B,E01006023,2096.5
2021,Tameside 015C,E01006070,4744.0
2021,Tameside 015D,E01006071,843.2
2021,Tameside 015E,E01006072,1486.4
2021,Tameside 016A,E01006009,2974.5
2021,Tameside 016B,E01006017,2067.7
2021,Tameside 016C,E01006018,4219.3
2021,Tameside 016D,E01006021,6666.7
2021,Tameside 017A,E01006008,996.0
2021,Tameside 017B,E01006010,6959.3
2021,Tameside 017C,E01006012,6043.1
2021,Tameside 017D,E01006015,6221.7
2021,Tameside 017E,E01006016,3926.8
2021,Tameside 018A,E01006011,5782.0
2021,Tameside 018B,E01006013,4375.6
2021,Tameside 018C,E01006014,5251.9
2021,Tameside 018D,E01006019,5985.7
2021,Tameside 018E,E01006020,2901.7
2021,Tameside 019A,E01005963,3590.0
2021,Tameside 019B,E01005964,5903.8
2021,Tameside 019C,E01005965,2945.3
2021,Tameside 019D,E01005966,5607.7
2021,Tameside 019E,E01005967,5325.4
2021,Tameside 020A,E01006031,2762.1
2021,Tameside 020B,E01006032,5597.1
2021,Tameside 020C,E01006033,7850.8
2021,Tameside 020D,E01006034,5050.9
2021,Tameside 020E,E01006035,3208.8
2021,Tameside 020F,E01006036,3900.0
2021,Tameside 021A,E01005970,3769.0
2021,Tameside 021B,E01005972,6544.9
2021,Tameside 021C,E01005974,3396.9
2021,Tameside 021D,E01005975,5149.9
2021,Tameside 022A,E01006024,761.0
2021,Tameside 022B,E01006026,4743.7
2021,Tameside 022C,E01006037,1742.7
2021,Tameside 022D,E01006038,4296.9
2021,Tameside 023A,E01006047,2219.2
2021,Tameside 023B,E01006048,1383.1
2021,Tameside 023C,E01006049,446.6
2021,Tameside 023D,E01006051,548.6
2021,Tameside 024A,E01005985,1771.7
2021,Tameside 024B,E01005987,3991.6
2021,Tameside 024C,E01005988,6515.9
2021,Tameside 024D,E01005990,5293.0
2021,Tameside 024E,E01005991,2232.5
2021,Tameside 025A,E01005971,3447.0
